Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s;raw;resp;response
8390,286;1,16560;10,00;4,50;Einlass;;b'0, 1,1656E+00,0, 7,2544E-01,5, 1,0000E+03\r\n';"0, 1,1656E+00,0, 7,2544E-01,5, 1,0000E+03
";0, 1,1656E+00,0, 7,2544E-01,5, 1,0000E+03
8391,287;1,16640;10,00;4,50;Einlass;;b'0, 1,1664E+00,0, 7,2515E-01,5, 1,0000E+03\r\n';"0, 1,1664E+00,0, 7,2515E-01,5, 1,0000E+03
";0, 1,1664E+00,0, 7,2515E-01,5, 1,0000E+03
8392,288;1,16030;10,00;4,50;Einlass;;b'0, 1,1603E+00,0, 7,2487E-01,5, 1,0000E+03\r\n';"0, 1,1603E+00,0, 7,2487E-01,5, 1,0000E+03
";0, 1,1603E+00,0, 7,2487E-01,5, 1,0000E+03
8393,289;1,16660;10,00;4,50;Einlass;;b'0, 1,1666E+00,0, 7,2459E-01,5, 1,0000E+03\r\n';"0, 1,1666E+00,0, 7,2459E-01,5, 1,0000E+03
";0, 1,1666E+00,0, 7,2459E-01,5, 1,0000E+03
8394,290;1,16960;10,00;4,50;Einlass;;b'0, 1,1696E+00,0, 7,2433E-01,5, 1,0000E+03\r\n';"0, 1,1696E+00,0, 7,2433E-01,5, 1,0000E+03
";0, 1,1696E+00,0, 7,2433E-01,5, 1,0000E+03
8395,291;1,16840;10,00;4,50;Einlass;;b'0, 1,1684E+00,0, 7,2405E-01,5, 1,0000E+03\r\n';"0, 1,1684E+00,0, 7,2405E-01,5, 1,0000E+03
";0, 1,1684E+00,0, 7,2405E-01,5, 1,0000E+03
8396,292;1,16780;10,00;4,50;Einlass;;b'0, 1,1678E+00,0, 7,2377E-01,5, 1,0000E+03\r\n';"0, 1,1678E+00,0, 7,2377E-01,5, 1,0000E+03
";0, 1,1678E+00,0, 7,2377E-01,5, 1,0000E+03
8397,294;1,13470;10,00;4,50;Einlass;;b'0, 1,1347E+00,0, 7,2349E-01,5, 1,0000E+03\r\n';"0, 1,1347E+00,0, 7,2349E-01,5, 1,0000E+03
";0, 1,1347E+00,0, 7,2349E-01,5, 1,0000E+03
8398,295;1,16040;10,00;4,50;Einlass;;b'0, 1,1604E+00,0, 7,2322E-01,5, 1,0000E+03\r\n';"0, 1,1604E+00,0, 7,2322E-01,5, 1,0000E+03
";0, 1,1604E+00,0, 7,2322E-01,5, 1,0000E+03
8399,295;1,16750;10,00;4,50;Einlass;;b'0, 1,1675E+00,0, 7,2293E-01,5, 1,0000E+03\r\n';"0, 1,1675E+00,0, 7,2293E-01,5, 1,0000E+03
";0, 1,1675E+00,0, 7,2293E-01,5, 1,0000E+03
8400,296;1,16800;10,00;4,50;Einlass;;b'0, 1,1680E+00,0, 7,2262E-01,5, 1,0000E+03\r\n';"0, 1,1680E+00,0, 7,2262E-01,5, 1,0000E+03
";0, 1,1680E+00,0, 7,2262E-01,5, 1,0000E+03
8401,297;1,16770;10,00;4,50;Einlass;;b'0, 1,1677E+00,0, 7,2235E-01,5, 1,0000E+03\r\n';"0, 1,1677E+00,0, 7,2235E-01,5, 1,0000E+03
";0, 1,1677E+00,0, 7,2235E-01,5, 1,0000E+03
8402,298;1,16910;10,00;4,50;Einlass;;b'0, 1,1691E+00,0, 7,2210E-01,5, 1,0000E+03\r\n';"0, 1,1691E+00,0, 7,2210E-01,5, 1,0000E+03
";0, 1,1691E+00,0, 7,2210E-01,5, 1,0000E+03
8403,299;1,16600;10,00;4,50;Einlass;;b'0, 1,1660E+00,0, 7,2182E-01,5, 1,0000E+03\r\n';"0, 1,1660E+00,0, 7,2182E-01,5, 1,0000E+03
";0, 1,1660E+00,0, 7,2182E-01,5, 1,0000E+03
8404,299;1,16810;10,00;4,50;Einlass;;b'0, 1,1681E+00,0, 7,2155E-01,5, 1,0000E+03\r\n';"0, 1,1681E+00,0, 7,2155E-01,5, 1,0000E+03
";0, 1,1681E+00,0, 7,2155E-01,5, 1,0000E+03
8405,300;1,17080;10,00;4,50;Einlass;;b'0, 1,1708E+00,0, 7,2129E-01,5, 1,0000E+03\r\n';"0, 1,1708E+00,0, 7,2129E-01,5, 1,0000E+03
";0, 1,1708E+00,0, 7,2129E-01,5, 1,0000E+03
8406,301;1,16580;10,00;4,50;Einlass;;b'0, 1,1658E+00,0, 7,2100E-01,5, 1,0000E+03\r\n';"0, 1,1658E+00,0, 7,2100E-01,5, 1,0000E+03
";0, 1,1658E+00,0, 7,2100E-01,5, 1,0000E+03
8407,303;1,16590;10,00;4,50;Einlass;;b'0, 1,1659E+00,0, 7,2074E-01,5, 1,0000E+03\r\n';"0, 1,1659E+00,0, 7,2074E-01,5, 1,0000E+03
";0, 1,1659E+00,0, 7,2074E-01,5, 1,0000E+03
8408,304;1,16100;10,00;4,50;Einlass;;b'0, 1,1610E+00,0, 7,2049E-01,5, 1,0000E+03\r\n';"0, 1,1610E+00,0, 7,2049E-01,5, 1,0000E+03
";0, 1,1610E+00,0, 7,2049E-01,5, 1,0000E+03
8409,304;1,14370;10,00;4,50;Einlass;;b'0, 1,1437E+00,0, 7,2022E-01,5, 1,0000E+03\r\n';"0, 1,1437E+00,0, 7,2022E-01,5, 1,0000E+03
";0, 1,1437E+00,0, 7,2022E-01,5, 1,0000E+03
8410,305;1,16370;10,00;4,50;Einlass;;b'0, 1,1637E+00,0, 7,1994E-01,5, 1,0000E+03\r\n';"0, 1,1637E+00,0, 7,1994E-01,5, 1,0000E+03
";0, 1,1637E+00,0, 7,1994E-01,5, 1,0000E+03
8411,307;1,16710;10,00;4,50;Einlass;;b'0, 1,1671E+00,0, 7,1964E-01,5, 1,0000E+03\r\n';"0, 1,1671E+00,0, 7,1964E-01,5, 1,0000E+03
";0, 1,1671E+00,0, 7,1964E-01,5, 1,0000E+03
8412,307;1,15820;10,00;4,50;Einlass;;b'0, 1,1582E+00,0, 7,1934E-01,5, 1,0000E+03\r\n';"0, 1,1582E+00,0, 7,1934E-01,5, 1,0000E+03
";0, 1,1582E+00,0, 7,1934E-01,5, 1,0000E+03
8413,308;1,16000;10,00;4,50;Einlass;;b'0, 1,1600E+00,0, 7,1905E-01,5, 1,0000E+03\r\n';"0, 1,1600E+00,0, 7,1905E-01,5, 1,0000E+03
";0, 1,1600E+00,0, 7,1905E-01,5, 1,0000E+03
8414,310;1,16460;10,00;4,50;Einlass;;b'0, 1,1646E+00,0, 7,1879E-01,5, 1,0000E+03\r\n';"0, 1,1646E+00,0, 7,1879E-01,5, 1,0000E+03
";0, 1,1646E+00,0, 7,1879E-01,5, 1,0000E+03
8415,310;1,13560;10,00;4,50;Einlass;;b'0, 1,1356E+00,0, 7,1854E-01,5, 1,0000E+03\r\n';"0, 1,1356E+00,0, 7,1854E-01,5, 1,0000E+03
";0, 1,1356E+00,0, 7,1854E-01,5, 1,0000E+03
8416,311;1,16640;10,00;4,50;Einlass;;b'0, 1,1664E+00,0, 7,1828E-01,5, 1,0000E+03\r\n';"0, 1,1664E+00,0, 7,1828E-01,5, 1,0000E+03
";0, 1,1664E+00,0, 7,1828E-01,5, 1,0000E+03
8417,313;1,13400;10,00;4,50;Einlass;;b'0, 1,1340E+00,0, 7,1801E-01,5, 1,0000E+03\r\n';"0, 1,1340E+00,0, 7,1801E-01,5, 1,0000E+03
";0, 1,1340E+00,0, 7,1801E-01,5, 1,0000E+03
8418,314;1,16030;10,00;4,50;Einlass;;b'0, 1,1603E+00,0, 7,1773E-01,5, 1,0000E+03\r\n';"0, 1,1603E+00,0, 7,1773E-01,5, 1,0000E+03
";0, 1,1603E+00,0, 7,1773E-01,5, 1,0000E+03
8419,315;1,17060;10,00;4,50;Einlass;;b'0, 1,1706E+00,0, 7,1745E-01,5, 1,0000E+03\r\n';"0, 1,1706E+00,0, 7,1745E-01,5, 1,0000E+03
";0, 1,1706E+00,0, 7,1745E-01,5, 1,0000E+03
8420,316;1,16390;10,00;4,50;Einlass;;b'0, 1,1639E+00,0, 7,1718E-01,5, 1,0000E+03\r\n';"0, 1,1639E+00,0, 7,1718E-01,5, 1,0000E+03
";0, 1,1639E+00,0, 7,1718E-01,5, 1,0000E+03
8421,317;1,16670;10,00;4,50;Einlass;;b'0, 1,1667E+00,0, 7,1693E-01,5, 1,0000E+03\r\n';"0, 1,1667E+00,0, 7,1693E-01,5, 1,0000E+03
";0, 1,1667E+00,0, 7,1693E-01,5, 1,0000E+03
8422,318;1,16800;10,00;4,50;Einlass;;b'0, 1,1680E+00,0, 7,1666E-01,5, 1,0000E+03\r\n';"0, 1,1680E+00,0, 7,1666E-01,5, 1,0000E+03
";0, 1,1680E+00,0, 7,1666E-01,5, 1,0000E+03
8423,320;1,13110;10,00;4,50;Einlass;;b'0, 1,1311E+00,0, 7,1639E-01,5, 1,0000E+03\r\n';"0, 1,1311E+00,0, 7,1639E-01,5, 1,0000E+03
";0, 1,1311E+00,0, 7,1639E-01,5, 1,0000E+03
8424,320;1,12790;10,00;4,50;Einlass;;b'0, 1,1279E+00,0, 7,1613E-01,5, 1,0000E+03\r\n';"0, 1,1279E+00,0, 7,1613E-01,5, 1,0000E+03
";0, 1,1279E+00,0, 7,1613E-01,5, 1,0000E+03
8425,321;1,13810;10,00;4,50;Einlass;;b'0, 1,1381E+00,0, 7,1588E-01,5, 1,0000E+03\r\n';"0, 1,1381E+00,0, 7,1588E-01,5, 1,0000E+03
";0, 1,1381E+00,0, 7,1588E-01,5, 1,0000E+03
8426,322;1,16130;10,00;4,50;Einlass;;b'0, 1,1613E+00,0, 7,1561E-01,5, 1,0000E+03\r\n';"0, 1,1613E+00,0, 7,1561E-01,5, 1,0000E+03
";0, 1,1613E+00,0, 7,1561E-01,5, 1,0000E+03
8427,322;1,14810;10,00;4,50;Einlass;;b'0, 1,1481E+00,0, 7,1532E-01,5, 1,0000E+03\r\n';"0, 1,1481E+00,0, 7,1532E-01,5, 1,0000E+03
";0, 1,1481E+00,0, 7,1532E-01,5, 1,0000E+03
8428,323;1,16300;10,00;4,50;Einlass;;b'0, 1,1630E+00,0, 7,1502E-01,5, 1,0000E+03\r\n';"0, 1,1630E+00,0, 7,1502E-01,5, 1,0000E+03
";0, 1,1630E+00,0, 7,1502E-01,5, 1,0000E+03
8429,323;1,16640;10,00;4,50;Einlass;;b'0, 1,1664E+00,0, 7,1478E-01,5, 1,0000E+03\r\n';"0, 1,1664E+00,0, 7,1478E-01,5, 1,0000E+03
";0, 1,1664E+00,0, 7,1478E-01,5, 1,0000E+03
8430,323;1,16690;10,00;4,50;Einlass;;b'0, 1,1669E+00,0, 7,1452E-01,5, 1,0000E+03\r\n';"0, 1,1669E+00,0, 7,1452E-01,5, 1,0000E+03
";0, 1,1669E+00,0, 7,1452E-01,5, 1,0000E+03
8431,323;1,16720;10,00;4,50;Einlass;;b'0, 1,1672E+00,0, 7,1423E-01,5, 1,0000E+03\r\n';"0, 1,1672E+00,0, 7,1423E-01,5, 1,0000E+03
";0, 1,1672E+00,0, 7,1423E-01,5, 1,0000E+03
8432,324;1,16660;10,00;4,50;Einlass;;b'0, 1,1666E+00,0, 7,1395E-01,5, 1,0000E+03\r\n';"0, 1,1666E+00,0, 7,1395E-01,5, 1,0000E+03
";0, 1,1666E+00,0, 7,1395E-01,5, 1,0000E+03
8433,326;1,15840;10,00;4,50;Einlass;;b'0, 1,1584E+00,0, 7,1370E-01,5, 1,0000E+03\r\n';"0, 1,1584E+00,0, 7,1370E-01,5, 1,0000E+03
";0, 1,1584E+00,0, 7,1370E-01,5, 1,0000E+03
8434,327;1,16580;10,00;4,50;Einlass;;b'0, 1,1658E+00,0, 7,1345E-01,5, 1,0000E+03\r\n';"0, 1,1658E+00,0, 7,1345E-01,5, 1,0000E+03
";0, 1,1658E+00,0, 7,1345E-01,5, 1,0000E+03
8435,329;1,13370;10,00;4,50;Einlass;;b'0, 1,1337E+00,0, 7,1320E-01,5, 1,0000E+03\r\n';"0, 1,1337E+00,0, 7,1320E-01,5, 1,0000E+03
";0, 1,1337E+00,0, 7,1320E-01,5, 1,0000E+03
8436,329;1,13860;10,00;4,50;Einlass;;b'0, 1,1386E+00,0, 7,1295E-01,5, 1,0000E+03\r\n';"0, 1,1386E+00,0, 7,1295E-01,5, 1,0000E+03
";0, 1,1386E+00,0, 7,1295E-01,5, 1,0000E+03
8437,331;1,16880;10,00;4,50;Einlass;;b'0, 1,1688E+00,0, 7,1271E-01,5, 1,0000E+03\r\n';"0, 1,1688E+00,0, 7,1271E-01,5, 1,0000E+03
";0, 1,1688E+00,0, 7,1271E-01,5, 1,0000E+03
8438,332;1,15110;10,00;4,50;Einlass;;b'0, 1,1511E+00,0, 7,1245E-01,5, 1,0000E+03\r\n';"0, 1,1511E+00,0, 7,1245E-01,5, 1,0000E+03
";0, 1,1511E+00,0, 7,1245E-01,5, 1,0000E+03
8439,333;1,12970;10,00;4,50;Einlass;;b'0, 1,1297E+00,0, 7,1218E-01,5, 1,0000E+03\r\n';"0, 1,1297E+00,0, 7,1218E-01,5, 1,0000E+03
";0, 1,1297E+00,0, 7,1218E-01,5, 1,0000E+03
8440,334;1,14530;10,00;4,50;Einlass;;b'0, 1,1453E+00,0, 7,1192E-01,5, 1,0000E+03\r\n';"0, 1,1453E+00,0, 7,1192E-01,5, 1,0000E+03
";0, 1,1453E+00,0, 7,1192E-01,5, 1,0000E+03
8441,336;1,13650;10,00;4,50;Einlass;;b'0, 1,1365E+00,0, 7,1167E-01,5, 1,0000E+03\r\n';"0, 1,1365E+00,0, 7,1167E-01,5, 1,0000E+03
";0, 1,1365E+00,0, 7,1167E-01,5, 1,0000E+03
8442,337;1,16260;10,00;4,50;Einlass;;b'0, 1,1626E+00,0, 7,1143E-01,5, 1,0000E+03\r\n';"0, 1,1626E+00,0, 7,1143E-01,5, 1,0000E+03
";0, 1,1626E+00,0, 7,1143E-01,5, 1,0000E+03
8443,338;1,16700;10,00;4,50;Einlass;;b'0, 1,1670E+00,0, 7,1118E-01,5, 1,0000E+03\r\n';"0, 1,1670E+00,0, 7,1118E-01,5, 1,0000E+03
";0, 1,1670E+00,0, 7,1118E-01,5, 1,0000E+03
8444,340;1,13580;10,00;4,50;Einlass;;b'0, 1,1358E+00,0, 7,1091E-01,5, 1,0000E+03\r\n';"0, 1,1358E+00,0, 7,1091E-01,5, 1,0000E+03
";0, 1,1358E+00,0, 7,1091E-01,5, 1,0000E+03
8445,340;1,13110;10,00;4,50;Einlass;;b'0, 1,1311E+00,0, 7,1064E-01,5, 1,0000E+03\r\n';"0, 1,1311E+00,0, 7,1064E-01,5, 1,0000E+03
";0, 1,1311E+00,0, 7,1064E-01,5, 1,0000E+03
8446,341;1,12800;10,00;4,50;Einlass;;b'0, 1,1280E+00,0, 7,1037E-01,5, 1,0000E+03\r\n';"0, 1,1280E+00,0, 7,1037E-01,5, 1,0000E+03
";0, 1,1280E+00,0, 7,1037E-01,5, 1,0000E+03
8447,342;1,13290;10,00;4,50;Einlass;;b'0, 1,1329E+00,0, 7,1009E-01,5, 1,0000E+03\r\n';"0, 1,1329E+00,0, 7,1009E-01,5, 1,0000E+03
";0, 1,1329E+00,0, 7,1009E-01,5, 1,0000E+03
8448,343;1,14030;10,00;4,50;Einlass;;b'0, 1,1403E+00,0, 7,0982E-01,5, 1,0000E+03\r\n';"0, 1,1403E+00,0, 7,0982E-01,5, 1,0000E+03
";0, 1,1403E+00,0, 7,0982E-01,5, 1,0000E+03
8449,344;1,12790;10,00;4,50;Einlass;;b'0, 1,1279E+00,0, 7,0954E-01,5, 1,0000E+03\r\n';"0, 1,1279E+00,0, 7,0954E-01,5, 1,0000E+03
";0, 1,1279E+00,0, 7,0954E-01,5, 1,0000E+03
8450,345;1,13300;10,00;4,50;Einlass;;b'0, 1,1330E+00,0, 7,0928E-01,5, 1,0000E+03\r\n';"0, 1,1330E+00,0, 7,0928E-01,5, 1,0000E+03
";0, 1,1330E+00,0, 7,0928E-01,5, 1,0000E+03
8451,345;1,12990;10,00;4,50;Einlass;;b'0, 1,1299E+00,0, 7,0900E-01,5, 1,0000E+03\r\n';"0, 1,1299E+00,0, 7,0900E-01,5, 1,0000E+03
";0, 1,1299E+00,0, 7,0900E-01,5, 1,0000E+03
8452,345;1,13970;10,00;4,50;Einlass;;b'0, 1,1397E+00,0, 7,0873E-01,5, 1,0000E+03\r\n';"0, 1,1397E+00,0, 7,0873E-01,5, 1,0000E+03
";0, 1,1397E+00,0, 7,0873E-01,5, 1,0000E+03
8453,345;1,12960;10,00;4,50;Einlass;;b'0, 1,1296E+00,0, 7,0847E-01,5, 1,0000E+03\r\n';"0, 1,1296E+00,0, 7,0847E-01,5, 1,0000E+03
";0, 1,1296E+00,0, 7,0847E-01,5, 1,0000E+03
8454,347;1,13060;10,00;4,50;Einlass;;b'0, 1,1306E+00,0, 7,0822E-01,5, 1,0000E+03\r\n';"0, 1,1306E+00,0, 7,0822E-01,5, 1,0000E+03
";0, 1,1306E+00,0, 7,0822E-01,5, 1,0000E+03
8455,348;1,12850;10,00;4,50;Einlass;;b'0, 1,1285E+00,0, 7,0798E-01,5, 1,0000E+03\r\n';"0, 1,1285E+00,0, 7,0798E-01,5, 1,0000E+03
";0, 1,1285E+00,0, 7,0798E-01,5, 1,0000E+03
8456,349;1,12660;10,00;4,50;Einlass;;b'0, 1,1266E+00,0, 7,0775E-01,5, 1,0000E+03\r\n';"0, 1,1266E+00,0, 7,0775E-01,5, 1,0000E+03
";0, 1,1266E+00,0, 7,0775E-01,5, 1,0000E+03
8457,350;1,12860;10,00;4,50;Einlass;;b'0, 1,1286E+00,0, 7,0750E-01,5, 1,0000E+03\r\n';"0, 1,1286E+00,0, 7,0750E-01,5, 1,0000E+03
";0, 1,1286E+00,0, 7,0750E-01,5, 1,0000E+03
8458,351;1,12740;10,00;4,50;Einlass;;b'0, 1,1274E+00,0, 7,0723E-01,5, 1,0000E+03\r\n';"0, 1,1274E+00,0, 7,0723E-01,5, 1,0000E+03
";0, 1,1274E+00,0, 7,0723E-01,5, 1,0000E+03
8459,352;1,12880;10,00;4,50;Einlass;;b'0, 1,1288E+00,0, 7,0692E-01,5, 1,0000E+03\r\n';"0, 1,1288E+00,0, 7,0692E-01,5, 1,0000E+03
";0, 1,1288E+00,0, 7,0692E-01,5, 1,0000E+03
8460,353;1,12960;10,00;4,50;Einlass;;b'0, 1,1296E+00,0, 7,0668E-01,5, 1,0000E+03\r\n';"0, 1,1296E+00,0, 7,0668E-01,5, 1,0000E+03
";0, 1,1296E+00,0, 7,0668E-01,5, 1,0000E+03
8461,355;1,12960;10,00;4,50;Einlass;;b'0, 1,1296E+00,0, 7,0642E-01,5, 1,0000E+03\r\n';"0, 1,1296E+00,0, 7,0642E-01,5, 1,0000E+03
";0, 1,1296E+00,0, 7,0642E-01,5, 1,0000E+03
8462,356;1,12710;10,00;4,50;Einlass;;b'0, 1,1271E+00,0, 7,0613E-01,5, 1,0000E+03\r\n';"0, 1,1271E+00,0, 7,0613E-01,5, 1,0000E+03
";0, 1,1271E+00,0, 7,0613E-01,5, 1,0000E+03
8463,356;1,12560;10,00;4,50;Einlass;;b'0, 1,1256E+00,0, 7,0585E-01,5, 1,0000E+03\r\n';"0, 1,1256E+00,0, 7,0585E-01,5, 1,0000E+03
";0, 1,1256E+00,0, 7,0585E-01,5, 1,0000E+03
8464,356;1,12450;10,00;4,50;Einlass;;b'0, 1,1245E+00,0, 7,0560E-01,5, 1,0000E+03\r\n';"0, 1,1245E+00,0, 7,0560E-01,5, 1,0000E+03
";0, 1,1245E+00,0, 7,0560E-01,5, 1,0000E+03
8465,358;1,12670;10,00;4,50;Einlass;;b'0, 1,1267E+00,0, 7,0537E-01,5, 1,0000E+03\r\n';"0, 1,1267E+00,0, 7,0537E-01,5, 1,0000E+03
";0, 1,1267E+00,0, 7,0537E-01,5, 1,0000E+03
8466,358;1,12800;10,00;4,50;Einlass;;b'0, 1,1280E+00,0, 7,0514E-01,5, 1,0000E+03\r\n';"0, 1,1280E+00,0, 7,0514E-01,5, 1,0000E+03
";0, 1,1280E+00,0, 7,0514E-01,5, 1,0000E+03
8467,359;1,12740;10,00;4,50;Einlass;;b'0, 1,1274E+00,0, 7,0492E-01,5, 1,0000E+03\r\n';"0, 1,1274E+00,0, 7,0492E-01,5, 1,0000E+03
";0, 1,1274E+00,0, 7,0492E-01,5, 1,0000E+03
8468,359;1,12630;10,00;4,50;Einlass;;b'0, 1,1263E+00,0, 7,0469E-01,5, 1,0000E+03\r\n';"0, 1,1263E+00,0, 7,0469E-01,5, 1,0000E+03
";0, 1,1263E+00,0, 7,0469E-01,5, 1,0000E+03
8469,360;1,12690;10,00;4,50;Einlass;;b'0, 1,1269E+00,0, 7,0445E-01,5, 1,0000E+03\r\n';"0, 1,1269E+00,0, 7,0445E-01,5, 1,0000E+03
";0, 1,1269E+00,0, 7,0445E-01,5, 1,0000E+03
8470,361;1,12680;10,00;4,50;Einlass;;b'0, 1,1268E+00,0, 7,0420E-01,5, 1,0000E+03\r\n';"0, 1,1268E+00,0, 7,0420E-01,5, 1,0000E+03
";0, 1,1268E+00,0, 7,0420E-01,5, 1,0000E+03
8471,361;1,12950;10,00;4,50;Einlass;;b'0, 1,1295E+00,0, 7,0395E-01,5, 1,0000E+03\r\n';"0, 1,1295E+00,0, 7,0395E-01,5, 1,0000E+03
";0, 1,1295E+00,0, 7,0395E-01,5, 1,0000E+03
8472,362;1,12630;10,00;4,50;Einlass;;b'0, 1,1263E+00,0, 7,0371E-01,5, 1,0000E+03\r\n';"0, 1,1263E+00,0, 7,0371E-01,5, 1,0000E+03
";0, 1,1263E+00,0, 7,0371E-01,5, 1,0000E+03
8473,364;1,12750;10,00;4,50;Einlass;;b'0, 1,1275E+00,0, 7,0346E-01,5, 1,0000E+03\r\n';"0, 1,1275E+00,0, 7,0346E-01,5, 1,0000E+03
";0, 1,1275E+00,0, 7,0346E-01,5, 1,0000E+03
8474,365;1,12770;10,00;4,50;Einlass;;b'0, 1,1277E+00,0, 7,0321E-01,5, 1,0000E+03\r\n';"0, 1,1277E+00,0, 7,0321E-01,5, 1,0000E+03
";0, 1,1277E+00,0, 7,0321E-01,5, 1,0000E+03
8475,366;1,12740;10,00;4,50;Einlass;;b'0, 1,1274E+00,0, 7,0296E-01,5, 1,0000E+03\r\n';"0, 1,1274E+00,0, 7,0296E-01,5, 1,0000E+03
";0, 1,1274E+00,0, 7,0296E-01,5, 1,0000E+03
8476,368;1,12800;10,00;4,50;Einlass;;b'0, 1,1280E+00,0, 7,0270E-01,5, 1,0000E+03\r\n';"0, 1,1280E+00,0, 7,0270E-01,5, 1,0000E+03
";0, 1,1280E+00,0, 7,0270E-01,5, 1,0000E+03
8477,368;1,13080;10,00;4,50;Einlass;;b'0, 1,1308E+00,0, 7,0243E-01,5, 1,0000E+03\r\n';"0, 1,1308E+00,0, 7,0243E-01,5, 1,0000E+03
";0, 1,1308E+00,0, 7,0243E-01,5, 1,0000E+03
8478,369;1,12380;10,00;4,50;Einlass;;b'0, 1,1238E+00,0, 7,0218E-01,5, 1,0000E+03\r\n';"0, 1,1238E+00,0, 7,0218E-01,5, 1,0000E+03
";0, 1,1238E+00,0, 7,0218E-01,5, 1,0000E+03
8479,369;1,13000;10,00;4,50;Einlass;;b'0, 1,1300E+00,0, 7,0192E-01,5, 1,0000E+03\r\n';"0, 1,1300E+00,0, 7,0192E-01,5, 1,0000E+03
";0, 1,1300E+00,0, 7,0192E-01,5, 1,0000E+03
8480,370;1,13040;10,00;4,50;Einlass;;b'0, 1,1304E+00,0, 7,0167E-01,5, 1,0000E+03\r\n';"0, 1,1304E+00,0, 7,0167E-01,5, 1,0000E+03
";0, 1,1304E+00,0, 7,0167E-01,5, 1,0000E+03
8481,371;1,12640;10,00;4,50;Einlass;;b'0, 1,1264E+00,0, 7,0142E-01,5, 1,0000E+03\r\n';"0, 1,1264E+00,0, 7,0142E-01,5, 1,0000E+03
";0, 1,1264E+00,0, 7,0142E-01,5, 1,0000E+03
8482,372;1,12440;10,00;4,50;Einlass;;b'0, 1,1244E+00,0, 7,0116E-01,5, 1,0000E+03\r\n';"0, 1,1244E+00,0, 7,0116E-01,5, 1,0000E+03
";0, 1,1244E+00,0, 7,0116E-01,5, 1,0000E+03
8483,373;1,12720;10,00;4,50;Einlass;;b'0, 1,1272E+00,0, 7,0092E-01,5, 1,0000E+03\r\n';"0, 1,1272E+00,0, 7,0092E-01,5, 1,0000E+03
";0, 1,1272E+00,0, 7,0092E-01,5, 1,0000E+03
8484,374;1,12810;10,00;4,50;Einlass;;b'0, 1,1281E+00,0, 7,0067E-01,5, 1,0000E+03\r\n';"0, 1,1281E+00,0, 7,0067E-01,5, 1,0000E+03
";0, 1,1281E+00,0, 7,0067E-01,5, 1,0000E+03
8485,374;1,13050;10,00;4,50;Einlass;;b'0, 1,1305E+00,0, 7,0043E-01,5, 1,0000E+03\r\n';"0, 1,1305E+00,0, 7,0043E-01,5, 1,0000E+03
";0, 1,1305E+00,0, 7,0043E-01,5, 1,0000E+03
8486,376;1,13000;10,00;4,50;Einlass;;b'0, 1,1300E+00,0, 7,0017E-01,5, 1,0000E+03\r\n';"0, 1,1300E+00,0, 7,0017E-01,5, 1,0000E+03
";0, 1,1300E+00,0, 7,0017E-01,5, 1,0000E+03
8487,377;1,12980;10,00;4,50;Einlass;;b'0, 1,1298E+00,0, 6,9993E-01,5, 1,0000E+03\r\n';"0, 1,1298E+00,0, 6,9993E-01,5, 1,0000E+03
";0, 1,1298E+00,0, 6,9993E-01,5, 1,0000E+03
8488,378;1,12990;10,00;4,50;Einlass;;b'0, 1,1299E+00,0, 6,9972E-01,5, 1,0000E+03\r\n';"0, 1,1299E+00,0, 6,9972E-01,5, 1,0000E+03
";0, 1,1299E+00,0, 6,9972E-01,5, 1,0000E+03
8489,378;1,14570;10,00;4,50;Einlass;;b'0, 1,1457E+00,0, 6,9947E-01,5, 1,0000E+03\r\n';"0, 1,1457E+00,0, 6,9947E-01,5, 1,0000E+03
";0, 1,1457E+00,0, 6,9947E-01,5, 1,0000E+03
8490,379;1,13120;10,00;4,50;Einlass;;b'0, 1,1312E+00,0, 6,9922E-01,5, 1,0000E+03\r\n';"0, 1,1312E+00,0, 6,9922E-01,5, 1,0000E+03
";0, 1,1312E+00,0, 6,9922E-01,5, 1,0000E+03
8491,380;1,12700;10,00;4,50;Einlass;;b'0, 1,1270E+00,0, 6,9899E-01,5, 1,0000E+03\r\n';"0, 1,1270E+00,0, 6,9899E-01,5, 1,0000E+03
";0, 1,1270E+00,0, 6,9899E-01,5, 1,0000E+03
8492,380;1,12780;10,00;4,50;Einlass;;b'0, 1,1278E+00,0, 6,9877E-01,5, 1,0000E+03\r\n';"0, 1,1278E+00,0, 6,9877E-01,5, 1,0000E+03
";0, 1,1278E+00,0, 6,9877E-01,5, 1,0000E+03
8493,380;1,12630;10,00;4,50;Einlass;;b'0, 1,1263E+00,0, 6,9850E-01,5, 1,0000E+03\r\n';"0, 1,1263E+00,0, 6,9850E-01,5, 1,0000E+03
";0, 1,1263E+00,0, 6,9850E-01,5, 1,0000E+03
8494,381;1,12700;10,00;4,50;Einlass;;b'0, 1,1270E+00,0, 6,9825E-01,5, 1,0000E+03\r\n';"0, 1,1270E+00,0, 6,9825E-01,5, 1,0000E+03
";0, 1,1270E+00,0, 6,9825E-01,5, 1,0000E+03
8495,382;1,12570;10,00;4,50;Einlass;;b'0, 1,1257E+00,0, 6,9802E-01,5, 1,0000E+03\r\n';"0, 1,1257E+00,0, 6,9802E-01,5, 1,0000E+03
";0, 1,1257E+00,0, 6,9802E-01,5, 1,0000E+03
