Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilität_s
5176,134;0,00116;10,00;2,50;Einlass;
5177,121;0,00116;10,00;2,50;Einlass;
5178,109;0,00115;10,00;2,50;Einlass;
5179,097;0,00115;10,00;2,50;Einlass;
5180,085;0,00115;10,00;2,50;Einlass;
5181,072;0,00114;10,00;2,50;Einlass;
5182,061;0,00115;10,00;2,50;Einlass;
5183,049;0,00114;10,00;2,50;Einlass;
5184,037;0,00114;10,00;2,50;Einlass;
5185,025;0,00113;10,00;2,50;Einlass;
5186,012;0,00113;10,00;2,50;Einlass;
5187,001;0,00113;10,00;2,50;Einlass;
5187,989;0,00113;10,00;2,50;Einlass;
5188,976;0,00114;10,00;2,50;Einlass;
5189,965;0,00114;10,00;2,50;Einlass;
5190,952;0,00114;10,00;2,50;Einlass;
5191,940;0,00114;10,00;2,50;Einlass;
5192,928;0,00115;10,00;2,50;Einlass;
5193,916;0,00115;10,00;2,50;Einlass;
5194,904;0,00114;10,00;2,50;Einlass;
5195,891;0,00114;10,00;2,50;Einlass;
5196,880;0,00113;10,00;2,50;Einlass;
5197,867;0,00113;10,00;2,50;Einlass;
5198,856;0,00113;10,00;2,50;Einlass;
5199,843;0,00113;10,00;2,50;Einlass;
5200,831;0,00113;10,00;2,50;Einlass;
5201,819;0,00113;10,00;2,50;Einlass;
5202,807;0,00113;10,00;2,50;Einlass;
5203,795;0,00113;10,00;2,50;Einlass;
5204,783;0,00113;10,00;2,50;Einlass;
5205,771;0,00113;10,00;2,50;Einlass;
5206,759;0,00114;10,00;2,50;Einlass;
5207,747;0,00113;10,00;2,50;Einlass;
5208,735;0,00113;10,00;2,50;Einlass;
5209,722;0,00113;10,00;2,50;Einlass;
5210,711;0,00113;10,00;2,50;Einlass;
5211,699;0,00113;10,00;2,50;Einlass;
5212,686;0,00113;10,00;2,50;Einlass;
5213,674;0,00113;10,00;2,50;Einlass;
5214,662;0,00113;10,00;2,50;Einlass;
5215,650;0,00113;10,00;2,50;Einlass;
5216,638;0,00113;10,00;2,50;Einlass;
5217,626;0,00113;10,00;2,50;Einlass;
5218,614;0,00113;10,00;2,50;Einlass;
5219,602;0,00113;10,00;2,50;Einlass;
5220,590;0,00113;10,00;2,50;Einlass;
5221,578;0,00113;10,00;2,50;Einlass;
5222,566;0,00112;10,00;2,50;Einlass;
5223,554;0,00112;10,00;2,50;Einlass;
5224,541;0,00111;10,00;2,50;Einlass;
5225,529;0,00111;10,00;2,50;Einlass;
5226,517;0,00111;10,00;2,50;Einlass;
5227,507;0,00110;10,00;2,50;Einlass;
5228,493;0,00110;10,00;2,50;Einlass;
5229,481;0,00110;10,00;2,50;Einlass;
5230,469;0,00110;10,00;2,50;Einlass;
5231,457;0,00110;10,00;2,50;Einlass;
5232,445;0,00111;10,00;2,50;Einlass;
5233,433;0,00111;10,00;2,50;Einlass;
5234,420;0,00111;10,00;2,50;Einlass;
5235,409;0,00110;10,00;2,50;Einlass;
5236,397;0,00110;10,00;2,50;Einlass;
5237,385;0,00109;10,00;2,50;Einlass;
5238,372;0,00109;10,00;2,50;Einlass;
5239,361;0,00109;10,00;2,50;Einlass;
5240,348;0,00109;10,00;2,50;Einlass;
5241,337;0,00109;10,00;2,50;Einlass;
5242,325;0,00109;10,00;2,50;Einlass;
5243,312;0,00109;10,00;2,50;Einlass;
5244,301;0,00109;10,00;2,50;Einlass;
5245,289;0,00109;10,00;2,50;Einlass;
5246,276;0,00108;10,00;2,50;Einlass;
5247,264;0,00107;10,00;2,50;Einlass;
5248,252;0,00107;10,00;2,50;Einlass;
5249,240;0,00107;10,00;2,50;Einlass;
5250,228;0,00108;10,00;2,50;Einlass;
5251,215;0,00108;10,00;2,50;Einlass;
5252,204;0,00109;10,00;2,50;Einlass;
5253,191;0,00109;10,00;2,50;Einlass;
5254,180;0,00109;10,00;2,50;Einlass;
5255,168;0,00109;10,00;2,50;Einlass;
5256,156;0,00109;10,00;2,50;Einlass;
5257,144;0,00109;10,00;2,50;Einlass;
5258,131;0,00109;10,00;2,50;Einlass;
5259,119;0,00109;10,00;2,50;Einlass;
5260,107;0,00109;10,00;2,50;Einlass;
5261,095;0,00109;10,00;2,50;Einlass;
5262,083;0,00109;10,00;2,50;Einlass;
5263,071;0,00109;10,00;2,50;Einlass;
5264,059;0,00109;10,00;2,50;Einlass;
5265,047;0,00109;10,00;2,50;Einlass;
5266,035;0,00108;10,00;2,50;Einlass;
5267,022;0,00109;10,00;2,50;Einlass;
5268,010;0,00109;10,00;2,50;Einlass;
5268,998;0,00108;10,00;2,50;Einlass;
5269,987;0,00107;10,00;2,50;Einlass;
5270,974;0,00108;10,00;2,50;Einlass;
5271,962;0,00108;10,00;2,50;Einlass;
5272,950;0,00107;10,00;2,50;Einlass;
5273,939;0,00106;10,00;2,50;Einlass;
5274,926;0,00105;10,00;2,50;Einlass;
5275,914;0,00106;10,00;2,50;Einlass;
5276,902;0,00107;10,00;2,50;Einlass;
5277,891;0,00107;10,00;2,50;Einlass;
5278,878;0,00107;10,00;2,50;Einlass;
5279,866;0,00106;10,00;2,50;Einlass;
5280,854;0,00106;10,00;2,50;Einlass;
5281,841;0,00106;10,00;2,50;Einlass;
5282,830;0,00106;10,00;2,50;Einlass;
5283,818;0,00106;10,00;2,50;Einlass;
5284,806;0,00105;10,00;2,50;Einlass;
5285,794;0,00105;10,00;2,50;Einlass;
5286,781;0,00105;10,00;2,50;Einlass;
5287,769;0,00105;10,00;2,50;Einlass;
5288,758;0,00105;10,00;2,50;Einlass;
5289,745;0,00105;10,00;2,50;Einlass;
5290,733;0,00106;10,00;2,50;Einlass;
5291,721;0,00105;10,00;2,50;Einlass;
5292,709;0,00106;10,00;2,50;Einlass;
5293,697;0,00106;10,00;2,50;Einlass;
5294,684;0,00106;10,00;2,50;Einlass;
5295,673;0,00105;10,00;2,50;Einlass;
5296,660;0,00105;10,00;2,50;Einlass;
5297,649;0,00105;10,00;2,50;Einlass;
5298,637;0,00105;10,00;2,50;Einlass;
5299,625;0,00105;10,00;2,50;Einlass;
5300,613;0,00105;10,00;2,50;Einlass;
5301,600;0,00105;10,00;2,50;Einlass;
5302,590;0,00105;10,00;2,50;Einlass;
5303,576;0,00105;10,00;2,50;Einlass;
5304,565;0,00104;10,00;2,50;Einlass;
5305,552;0,00104;10,00;2,50;Einlass;
5306,539;0,00105;10,00;2,50;Einlass;
5307,528;0,00105;10,00;2,50;Einlass;
5308,515;0,00104;10,00;2,50;Einlass;
5309,504;0,00105;10,00;2,50;Einlass;
5310,492;0,00105;10,00;2,50;Einlass;
5311,480;0,00104;10,00;2,50;Einlass;
5312,468;0,00103;10,00;2,50;Einlass;
5313,455;0,00102;10,00;2,50;Einlass;
5314,443;0,00102;10,00;2,50;Einlass;
5315,431;0,00104;10,00;2,50;Einlass;
5316,419;0,00104;10,00;2,50;Einlass;
5317,407;0,00104;10,00;2,50;Einlass;
5318,396;0,00103;10,00;2,50;Einlass;
5319,383;0,00102;10,00;2,50;Einlass;
5320,371;0,00102;10,00;2,50;Einlass;
5321,360;0,00103;10,00;2,50;Einlass;
5322,347;0,00104;10,00;2,50;Einlass;
5323,335;0,00104;10,00;2,50;Einlass;
5324,323;0,00105;10,00;2,50;Einlass;
5325,311;0,00105;10,00;2,50;Einlass;
5326,298;0,00104;10,00;2,50;Einlass;
5327,287;0,00104;10,00;2,50;Einlass;
5328,274;0,00104;10,00;2,50;Einlass;
5329,262;0,00103;10,00;2,50;Einlass;
5330,250;0,00102;10,00;2,50;Einlass;
5331,238;0,00102;10,00;2,50;Einlass;
5332,226;0,00103;10,00;2,50;Einlass;
5333,214;0,00103;10,00;2,50;Einlass;
5334,202;0,00104;10,00;2,50;Einlass;
5335,190;0,00103;10,00;2,50;Einlass;
5336,178;0,00102;10,00;2,50;Einlass;
5337,166;0,00102;10,00;2,50;Einlass;
5338,154;0,00103;10,00;2,50;Einlass;
5339,142;0,00102;10,00;2,50;Einlass;
5340,130;0,00101;10,00;2,50;Einlass;
5341,118;0,00101;10,00;2,50;Einlass;
5342,105;0,00101;10,00;2,50;Einlass;
5343,093;0,00101;10,00;2,50;Einlass;
5344,081;0,00101;10,00;2,50;Einlass;
5345,070;0,00101;10,00;2,50;Einlass;
5346,057;0,00101;10,00;2,50;Einlass;
5347,045;0,00101;10,00;2,50;Einlass;
5348,033;0,00101;10,00;2,50;Einlass;
5349,020;0,00101;10,00;2,50;Einlass;
5350,009;0,00101;10,00;2,50;Einlass;
5350,997;0,00101;10,00;2,50;Einlass;
5351,984;0,00101;10,00;2,50;Einlass;
5352,973;0,00101;10,00;2,50;Einlass;
5353,960;0,00101;10,00;2,50;Einlass;
5354,948;0,00101;10,00;2,50;Einlass;
5355,936;0,00101;10,00;2,50;Einlass;
5356,925;0,00101;10,00;2,50;Einlass;
5357,912;0,00101;10,00;2,50;Einlass;
5358,900;0,00101;10,00;2,50;Einlass;
5359,888;0,00101;10,00;2,50;Einlass;
5360,876;0,00101;10,00;2,50;Einlass;
5361,863;0,00101;10,00;2,50;Einlass;
5362,852;0,00101;10,00;2,50;Einlass;
5363,840;0,00101;10,00;2,50;Einlass;
5364,828;0,00101;10,00;2,50;Einlass;
5365,816;0,00099;10,00;2,50;Einlass;
5366,804;0,00099;10,00;2,50;Einlass;
5367,792;0,00100;10,00;2,50;Einlass;
5368,779;0,00100;10,00;2,50;Einlass;
5369,768;0,00099;10,00;2,50;Einlass;
5370,755;0,00099;10,00;2,50;Einlass;
5371,744;0,00099;10,00;2,50;Einlass;
5372,731;0,00100;10,00;2,50;Einlass;
5373,719;0,00100;10,00;2,50;Einlass;
5374,707;0,00099;10,00;2,50;Einlass;
5375,695;0,00100;10,00;2,50;Einlass;
5376,683;0,00100;10,00;2,50;Einlass;
5377,671;0,00101;10,00;2,50;Einlass;
5378,659;0,00100;10,00;2,50;Einlass;
5379,647;0,00099;10,00;2,50;Einlass;
5380,635;0,00098;10,00;2,50;Einlass;
5381,622;0,00097;10,00;2,50;Einlass;
5382,611;0,00097;10,00;2,50;Einlass;
5383,598;0,00097;10,00;2,50;Einlass;
5384,586;0,00097;10,00;2,50;Einlass;
5385,574;0,00097;10,00;2,50;Einlass;
5386,563;0,00097;10,00;2,50;Einlass;
5387,550;0,00097;10,00;2,50;Einlass;
5388,538;0,00097;10,00;2,50;Einlass;
5389,526;0,00097;10,00;2,50;Einlass;
5390,514;0,00097;10,00;2,50;Einlass;
5391,502;0,00097;10,00;2,50;Einlass;
5392,490;0,00097;10,00;2,50;Einlass;
5393,478;0,00097;10,00;2,50;Einlass;
5394,465;0,00096;10,00;2,50;Einlass;
5395,454;0,00096;10,00;2,50;Einlass;
5396,442;0,00097;10,00;2,50;Einlass;
5397,430;0,00096;10,00;2,50;Einlass;
5398,417;0,00096;10,00;2,50;Einlass;
5399,405;0,00096;10,00;2,50;Einlass;
5400,393;0,00096;10,00;2,50;Einlass;
5401,381;0,00096;10,00;2,50;Einlass;
5402,369;0,00097;10,00;2,50;Einlass;
5403,358;0,00097;10,00;2,50;Einlass;
5404,345;0,00097;10,00;2,50;Einlass;
5405,334;0,00097;10,00;2,50;Einlass;
5406,321;0,00097;10,00;2,50;Einlass;
5407,310;0,00097;10,00;2,50;Einlass;
5408,297;0,00096;10,00;2,50;Einlass;
5409,285;0,00096;10,00;2,50;Einlass;
5410,273;0,00096;10,00;2,50;Einlass;
5411,260;0,00095;10,00;2,50;Einlass;
5412,249;0,00095;10,00;2,50;Einlass;
5413,237;0,00095;10,00;2,50;Einlass;
5414,224;0,00095;10,00;2,50;Einlass;
5415,212;0,00095;10,00;2,50;Einlass;
5416,201;0,00096;10,00;2,50;Einlass;
5417,189;0,00096;10,00;2,50;Einlass;
5418,177;0,00096;10,00;2,50;Einlass;
5419,165;0,00095;10,00;2,50;Einlass;
5420,152;0,00095;10,00;2,50;Einlass;
5421,140;0,00095;10,00;2,50;Einlass;
5422,128;0,00095;10,00;2,50;Einlass;
5423,116;0,00093;10,00;2,50;Einlass;
5424,104;0,00093;10,00;2,50;Einlass;
5425,092;0,00094;10,00;2,50;Einlass;
5426,080;0,00094;10,00;2,50;Einlass;
5427,067;0,00095;10,00;2,50;Einlass;
5428,055;0,00096;10,00;2,50;Einlass;
5429,043;0,00094;10,00;2,50;Einlass;
5430,032;0,00093;10,00;2,50;Einlass;
5431,019;0,00093;10,00;2,50;Einlass;
5432,008;0,00093;10,00;2,50;Einlass;
5432,995;0,00094;10,00;2,50;Einlass;
5433,983;0,00095;10,00;2,50;Einlass;
5434,971;0,00093;10,00;2,50;Einlass;
5435,959;0,00093;10,00;2,50;Einlass;
5436,947;0,00092;10,00;2,50;Einlass;
5437,935;0,00092;10,00;2,50;Einlass;
5438,923;0,00092;10,00;2,50;Einlass;
5439,911;0,00092;10,00;2,50;Einlass;
5440,899;0,00092;10,00;2,50;Einlass;
5441,886;0,00092;10,00;2,50;Einlass;
5442,874;0,00092;10,00;2,50;Einlass;
5443,863;0,00092;10,00;2,50;Einlass;
5444,850;0,00092;10,00;2,50;Einlass;
5445,838;0,00092;10,00;2,50;Einlass;
5446,827;0,00092;10,00;2,50;Einlass;
5447,815;0,00092;10,00;2,50;Einlass;
5448,802;0,00092;10,00;2,50;Einlass;
5449,790;0,00092;10,00;2,50;Einlass;
5450,778;0,00092;10,00;2,50;Einlass;
5451,766;0,00093;10,00;2,50;Einlass;
5452,754;0,00093;10,00;2,50;Einlass;
5453,742;0,00092;10,00;2,50;Einlass;
5454,730;0,00092;10,00;2,50;Einlass;
5455,718;0,00092;10,00;2,50;Einlass;
5456,706;0,00092;10,00;2,50;Einlass;
5457,694;0,00092;10,00;2,50;Einlass;
5458,682;0,00092;10,00;2,50;Einlass;
5459,669;0,00092;10,00;2,50;Einlass;
5460,661;0,00092;10,00;2,50;Einlass;
5461,646;0,00092;10,00;2,50;Einlass;
5462,634;0,00092;10,00;2,50;Einlass;
5463,621;0,00092;10,00;2,50;Einlass;
5464,610;0,00092;10,00;2,50;Einlass;
5465,597;0,00092;10,00;2,50;Einlass;
5466,585;0,00092;10,00;2,50;Einlass;
5467,573;0,00092;10,00;2,50;Einlass;
5468,561;0,00092;10,00;2,50;Einlass;
5469,549;0,00091;10,00;2,50;Einlass;
5470,537;0,00091;10,00;2,50;Einlass;
5471,524;0,00092;10,00;2,50;Einlass;
5472,513;0,00092;10,00;2,50;Einlass;
5473,501;0,00092;10,00;2,50;Einlass;
5474,488;0,00092;10,00;2,50;Einlass;
5475,477;0,00092;10,00;2,50;Einlass;
5476,465;0,00092;10,00;2,50;Einlass;
5477,452;0,00092;10,00;2,50;Einlass;
5478,441;0,00092;10,00;2,50;Einlass;
5479,428;0,00092;10,00;2,50;Einlass;
5480,416;0,00092;10,00;2,50;Einlass;
5481,404;0,00092;10,00;2,50;Einlass;
5482,392;0,00092;10,00;2,50;Einlass;
5483,380;0,00092;10,00;2,50;Einlass;
5484,367;0,00091;10,00;2,50;Einlass;
5485,355;0,00091;10,00;2,50;Einlass;
5486,344;0,00092;10,00;2,50;Einlass;
5487,331;0,00092;10,00;2,50;Einlass;
5488,319;0,00092;10,00;2,50;Einlass;
5489,307;0,00092;10,00;2,50;Einlass;
5490,295;0,00092;10,00;2,50;Einlass;
5491,283;0,00092;10,00;2,50;Einlass;
5492,270;0,00091;10,00;2,50;Einlass;
5493,259;0,00090;10,00;2,50;Einlass;
5494,247;0,00089;10,00;2,50;Einlass;
5495,235;0,00089;10,00;2,50;Einlass;
5496,222;0,00090;10,00;2,50;Einlass;
5497,211;0,00091;10,00;2,50;Einlass;
5498,198;0,00090;10,00;2,50;Einlass;
5499,186;0,00090;10,00;2,50;Einlass;
5500,174;0,00090;10,00;2,50;Einlass;
5501,163;0,00091;10,00;2,50;Einlass;
5502,150;0,00091;10,00;2,50;Einlass;
5503,138;0,00092;10,00;2,50;Einlass;
5504,126;0,00091;10,00;2,50;Einlass;
5505,114;0,00092;10,00;2,50;Einlass;
5506,103;0,00092;10,00;2,50;Einlass;
5507,090;0,00092;10,00;2,50;Einlass;
5508,078;0,00092;10,00;2,50;Einlass;
5509,066;0,00092;10,00;2,50;Einlass;
5510,054;0,00091;10,00;2,50;Einlass;
5511,041;0,00090;10,00;2,50;Einlass;
5512,029;0,00089;10,00;2,50;Einlass;
5513,017;0,00089;10,00;2,50;Einlass;
5514,006;0,00089;10,00;2,50;Einlass;
5514,994;0,00090;10,00;2,50;Einlass;
5515,981;0,00090;10,00;2,50;Einlass;
5516,969;0,00090;10,00;2,50;Einlass;
5517,957;0,00089;10,00;2,50;Einlass;
5518,945;0,00088;10,00;2,50;Einlass;
5519,934;0,00088;10,00;2,50;Einlass;
5520,921;0,00088;10,00;2,50;Einlass;
5521,909;0,00088;10,00;2,50;Einlass;
5522,897;0,00088;10,00;2,50;Einlass;
5523,884;0,00088;10,00;2,50;Einlass;
5524,872;0,00088;10,00;2,50;Einlass;
5525,861;0,00088;10,00;2,50;Einlass;
5526,849;0,00088;10,00;2,50;Einlass;
5527,837;0,00088;10,00;2,50;Einlass;
5528,825;0,00088;10,00;2,50;Einlass;
5529,813;0,00088;10,00;2,50;Einlass;
5530,800;0,00088;10,00;2,50;Einlass;
5531,788;0,00088;10,00;2,50;Einlass;
5532,776;0,00088;10,00;2,50;Einlass;
5533,764;0,00088;10,00;2,50;Einlass;
5534,753;0,00088;10,00;2,50;Einlass;
5535,740;0,00088;10,00;2,50;Einlass;
5536,729;0,00088;10,00;2,50;Einlass;
5537,716;0,00088;10,00;2,50;Einlass;
5538,704;0,00088;10,00;2,50;Einlass;
5539,692;0,00088;10,00;2,50;Einlass;
5540,680;0,00088;10,00;2,50;Einlass;
5541,667;0,00088;10,00;2,50;Einlass;
5542,656;0,00088;10,00;2,50;Einlass;
5543,644;0,00088;10,00;2,50;Einlass;
5544,632;0,00088;10,00;2,50;Einlass;
5545,619;0,00088;10,00;2,50;Einlass;
5546,607;0,00088;10,00;2,50;Einlass;
5547,596;0,00088;10,00;2,50;Einlass;
5548,583;0,00088;10,00;2,50;Einlass;
5549,571;0,00088;10,00;2,50;Einlass;
5550,560;0,00088;10,00;2,50;Einlass;
5551,547;0,00088;10,00;2,50;Einlass;
5552,536;0,00088;10,00;2,50;Einlass;
5553,522;0,00088;10,00;2,50;Einlass;
5554,511;0,00088;10,00;2,50;Einlass;
5555,498;0,00088;10,00;2,50;Einlass;
5556,487;0,00086;10,00;2,50;Einlass;
5557,475;0,00087;10,00;2,50;Einlass;
5558,463;0,00087;10,00;2,50;Einlass;
5559,451;0,00087;10,00;2,50;Einlass;
5560,438;0,00088;10,00;2,50;Einlass;
5561,426;0,00088;10,00;2,50;Einlass;
5562,415;0,00088;10,00;2,50;Einlass;
5563,402;0,00088;10,00;2,50;Einlass;
5564,390;0,00088;10,00;2,50;Einlass;
5565,378;0,00087;10,00;2,50;Einlass;
5566,366;0,00085;10,00;2,50;Einlass;
5567,354;0,00085;10,00;2,50;Einlass;
5568,347;0,00085;10,00;2,50;Einlass;
5569,330;0,00085;10,00;2,50;Einlass;
5570,318;0,00086;10,00;2,50;Einlass;
5571,306;0,00087;10,00;2,50;Einlass;
5572,294;0,00087;10,00;2,50;Einlass;
5573,282;0,00087;10,00;2,50;Einlass;
5574,270;0,00087;10,00;2,50;Einlass;
5575,257;0,00088;10,00;2,50;Einlass;
5576,246;0,00088;10,00;2,50;Einlass;
5577,233;0,00088;10,00;2,50;Einlass;
5578,221;0,00088;10,00;2,50;Einlass;
5579,210;0,00087;10,00;2,50;Einlass;
5580,197;0,00087;10,00;2,50;Einlass;
5581,186;0,00086;10,00;2,50;Einlass;
5582,174;0,00085;10,00;2,50;Einlass;
5583,161;0,00086;10,00;2,50;Einlass;
5584,149;0,00087;10,00;2,50;Einlass;
5585,137;0,00086;10,00;2,50;Einlass;
5586,125;0,00086;10,00;2,50;Einlass;
5587,112;0,00087;10,00;2,50;Einlass;
5588,101;0,00087;10,00;2,50;Einlass;
5589,088;0,00087;10,00;2,50;Einlass;
5590,076;0,00085;10,00;2,50;Einlass;
5591,065;0,00085;10,00;2,50;Einlass;
5592,053;0,00086;10,00;2,50;Einlass;
5593,040;0,00085;10,00;2,50;Einlass;
5594,028;0,00085;10,00;2,50;Einlass;
5595,016;0,00084;10,00;2,50;Einlass;
5596,004;0,00084;10,00;2,50;Einlass;
5596,992;0,00084;10,00;2,50;Einlass;
5597,980;0,00084;10,00;2,50;Einlass;
5598,968;0,00084;10,00;2,50;Einlass;
5599,956;0,00084;10,00;2,50;Einlass;
5600,944;0,00084;10,00;2,50;Einlass;
5601,932;0,00084;10,00;2,50;Einlass;
5602,920;0,00084;10,00;2,50;Einlass;
5603,907;0,00084;10,00;2,50;Einlass;
5604,895;0,00084;10,00;2,50;Einlass;
5605,884;0,00084;10,00;2,50;Einlass;
5606,871;0,00084;10,00;2,50;Einlass;
5607,859;0,00084;10,00;2,50;Einlass;
5608,847;0,00084;10,00;2,50;Einlass;
5609,835;0,00084;10,00;2,50;Einlass;
5610,823;0,00084;10,00;2,50;Einlass;
5611,811;0,00083;10,00;2,50;Einlass;
5612,799;0,00083;10,00;2,50;Einlass;
5613,787;0,00083;10,00;2,50;Einlass;
5614,776;0,00083;10,00;2,50;Einlass;
5615,763;0,00083;10,00;2,50;Einlass;
5616,750;0,00082;10,00;2,50;Einlass;
5617,738;0,00083;10,00;2,50;Einlass;
5618,727;0,00083;10,00;2,50;Einlass;
5619,715;0,00083;10,00;2,50;Einlass;
5620,703;0,00083;10,00;2,50;Einlass;
5621,690;0,00083;10,00;2,50;Einlass;
5622,678;0,00083;10,00;2,50;Einlass;
5623,666;0,00083;10,00;2,50;Einlass;
5624,654;0,00082;10,00;2,50;Einlass;
5625,642;0,00082;10,00;2,50;Einlass;
5626,631;0,00083;10,00;2,50;Einlass;
5627,618;0,00083;10,00;2,50;Einlass;
5628,606;0,00083;10,00;2,50;Einlass;
5629,594;0,00083;10,00;2,50;Einlass;
5630,582;0,00083;10,00;2,50;Einlass;
5631,573;0,00082;10,00;2,50;Einlass;
5632,558;0,00082;10,00;2,50;Einlass;
5633,546;0,00082;10,00;2,50;Einlass;
5634,533;0,00082;10,00;2,50;Einlass;
5635,521;0,00083;10,00;2,50;Einlass;
5636,509;0,00083;10,00;2,50;Einlass;
5637,497;0,00083;10,00;2,50;Einlass;
5638,485;0,00083;10,00;2,50;Einlass;
5639,473;0,00082;10,00;2,50;Einlass;
5640,461;0,00082;10,00;2,50;Einlass;
5641,449;0,00082;10,00;2,50;Einlass;
5642,437;0,00080;10,00;2,50;Einlass;
5643,425;0,00080;10,00;2,50;Einlass;
5644,413;0,00081;10,00;2,50;Einlass;
5645,401;0,00081;10,00;2,50;Einlass;
5646,388;0,00080;10,00;2,50;Einlass;
5647,377;0,00080;10,00;2,50;Einlass;
5648,365;0,00081;10,00;2,50;Einlass;
5649,352;0,00082;10,00;2,50;Einlass;
5650,341;0,00083;10,00;2,50;Einlass;
5651,328;0,00083;10,00;2,50;Einlass;
5652,316;0,00083;10,00;2,50;Einlass;
5653,305;0,00083;10,00;2,50;Einlass;
5654,293;0,00083;10,00;2,50;Einlass;
5655,280;0,00083;10,00;2,50;Einlass;
5656,270;0,00082;10,00;2,50;Einlass;
5657,256;0,00082;10,00;2,50;Einlass;
5658,244;0,00081;10,00;2,50;Einlass;
5659,232;0,00082;10,00;2,50;Einlass;
5660,220;0,00083;10,00;2,50;Einlass;
5661,208;0,00082;10,00;2,50;Einlass;
5662,196;0,00082;10,00;2,50;Einlass;
5663,184;0,00081;10,00;2,50;Einlass;
5664,172;0,00080;10,00;2,50;Einlass;
5665,160;0,00080;10,00;2,50;Einlass;
5666,180;0,00081;10,00;2,50;Einlass;
5667,136;0,00081;10,00;2,50;Einlass;
5668,124;0,00080;10,00;2,50;Einlass;
5669,111;0,00080;10,00;2,50;Einlass;
5670,100;0,00080;10,00;2,50;Einlass;
5671,087;0,00080;10,00;2,50;Einlass;
5672,075;0,00080;10,00;2,50;Einlass;
5673,063;0,00080;10,00;2,50;Einlass;
5674,051;0,00080;10,00;2,50;Einlass;
5675,039;0,00079;10,00;2,50;Einlass;
5676,027;0,00080;10,00;2,50;Einlass;
5677,014;0,00080;10,00;2,50;Einlass;
5678,002;0,00080;10,00;2,50;Einlass;
5678,991;0,00080;10,00;2,50;Einlass;
5679,978;0,00079;10,00;2,50;Einlass;
5680,966;0,00079;10,00;2,50;Einlass;
5681,954;0,00079;10,00;2,50;Einlass;
5682,942;0,00079;10,00;2,50;Einlass;
5683,930;0,00079;10,00;2,50;Einlass;
5684,918;0,00079;10,00;2,50;Einlass;
5685,906;0,00079;10,00;2,50;Einlass;
5686,894;0,00079;10,00;2,50;Einlass;
5688,135;0,00079;10,00;2,50;Einlass;
5688,870;0,00079;10,00;2,50;Einlass;
5689,858;0,00079;10,00;2,50;Einlass;
5690,845;0,00079;10,00;2,50;Einlass;
5691,834;0,00079;10,00;2,50;Einlass;
5692,822;0,00079;10,00;2,50;Einlass;
5693,810;0,00080;10,00;2,50;Einlass;
5694,797;0,00081;10,00;2,50;Einlass;
5695,785;0,00080;10,00;2,50;Einlass;
5696,773;0,00080;10,00;2,50;Einlass;
5697,772;0,00080;10,00;2,50;Einlass;
5698,749;0,00079;10,00;2,50;Einlass;
5699,737;0,00079;10,00;2,50;Einlass;
5700,725;0,00079;10,00;2,50;Einlass;
5701,713;0,00079;10,00;2,50;Einlass;
5702,701;0,00080;10,00;2,50;Einlass;
5703,690;0,00080;10,00;2,50;Einlass;
5704,677;0,00079;10,00;2,50;Einlass;
5705,665;0,00079;10,00;2,50;Einlass;
5706,652;0,00079;10,00;2,50;Einlass;
5707,640;0,00079;10,00;2,50;Einlass;
5708,629;0,00079;10,00;2,50;Einlass;
5709,616;0,00079;10,00;2,50;Einlass;
5710,604;0,00079;10,00;2,50;Einlass;
5711,592;0,00079;10,00;2,50;Einlass;
5712,581;0,00079;10,00;2,50;Einlass;
5713,568;0,00079;10,00;2,50;Einlass;
5714,557;0,00079;10,00;2,50;Einlass;
5715,544;0,00079;10,00;2,50;Einlass;
5716,532;0,00079;10,00;2,50;Einlass;
5717,521;0,00079;10,00;2,50;Einlass;
5718,508;0,00079;10,00;2,50;Einlass;
5719,496;0,00079;10,00;2,50;Einlass;
5720,484;0,00077;10,00;2,50;Einlass;
5721,471;0,00077;10,00;2,50;Einlass;
5722,460;0,00077;10,00;2,50;Einlass;
5723,448;0,00077;10,00;2,50;Einlass;
5724,436;0,00078;10,00;2,50;Einlass;
5725,424;0,00079;10,00;2,50;Einlass;
5726,412;0,00079;10,00;2,50;Einlass;
5727,400;0,00079;10,00;2,50;Einlass;
5728,388;0,00077;10,00;2,50;Einlass;
5729,375;0,00076;10,00;2,50;Einlass;
5730,363;0,00076;10,00;2,50;Einlass;
5731,351;0,00076;10,00;2,50;Einlass;
5732,339;0,00076;10,00;2,50;Einlass;
5733,327;0,00077;10,00;2,50;Einlass;
5734,315;0,00076;10,00;2,50;Einlass;
5735,303;0,00077;10,00;2,50;Einlass;
5736,291;0,00076;10,00;2,50;Einlass;
5737,279;0,00076;10,00;2,50;Einlass;
5738,266;0,00075;10,00;2,50;Einlass;
5739,254;0,00076;10,00;2,50;Einlass;
5740,243;0,00078;10,00;2,50;Einlass;
5741,231;0,00077;10,00;2,50;Einlass;
5742,218;0,00076;10,00;2,50;Einlass;
5743,207;0,00076;10,00;2,50;Einlass;
5744,194;0,00076;10,00;2,50;Einlass;
5745,183;0,00076;10,00;2,50;Einlass;
5746,170;0,00076;10,00;2,50;Einlass;
5747,158;0,00075;10,00;2,50;Einlass;
5748,146;0,00075;10,00;2,50;Einlass;
5749,134;0,00075;10,00;2,50;Einlass;
