Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
8084,510;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8085,511;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8086,512;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8087,512;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8088,512;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8089,513;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8090,513;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8091,514;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8092,514;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8093,515;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8094,516;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8095,516;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8096,517;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8097,518;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8098,519;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8099,519;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8100,521;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8101,521;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8102,522;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8103,523;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8104,523;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8105,524;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8106,525;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8107,526;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8108,526;955,11000;3,00;6,00;;b'0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
8109,527;955,11000;3,00;6,00;;b'0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
8110,527;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8111,528;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8112,529;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8113,529;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8114,531;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8115,531;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8116,531;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8117,533;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8118,534;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8119,535;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8120,536;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8121,536;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8122,537;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8123,539;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8124,539;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8125,540;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8126,541;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8127,542;955,09000;3,00;6,00;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8128,543;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8129,545;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8130,546;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8131,547;955,11000;3,00;6,00;;b'0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
8132,547;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8133,547;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8134,549;955,10000;3,00;6,00;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8135,550;955,10000;3,00;6,00;59,259;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8136,550;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8137,770;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8138,771;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8139,771;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8140,772;955,08000;3,00;5,50;;b'0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
8141,773;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8142,774;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8143,775;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8144,776;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8145,777;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8146,778;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8147,779;955,08000;3,00;5,50;;b'0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
8148,779;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8149,780;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8150,781;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8151,783;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8152,783;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8153,783;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8154,785;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8155,785;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8156,786;955,08000;3,00;5,50;;b'0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
8157,787;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8158,787;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8159,787;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8160,788;955,08000;3,00;5,50;;b'0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
8161,789;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8162,790;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8163,792;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8164,793;955,08000;3,00;5,50;;b'0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
8165,794;955,06000;3,00;5,50;;b'0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03
8166,795;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8167,795;955,06000;3,00;5,50;;b'0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03
8168,796;955,05000;3,00;5,50;;b'0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
8169,796;955,05000;3,00;5,50;;b'0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
8170,798;955,05000;3,00;5,50;;b'0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
8171,799;955,05000;3,00;5,50;;b'0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5505E+02,2, 1,3652E+00,5, 1,0000E+03
8172,800;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8173,801;955,06000;3,00;5,50;;b'0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5506E+02,2, 1,3652E+00,5, 1,0000E+03
8174,801;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8175,802;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8176,802;955,08000;3,00;5,50;;b'0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5508E+02,2, 1,3652E+00,5, 1,0000E+03
8177,803;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8178,804;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8179,804;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8180,805;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8181,806;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8182,807;955,07000;3,00;5,50;;b'0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5507E+02,2, 1,3652E+00,5, 1,0000E+03
8183,807;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8184,808;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8185,809;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8186,811;955,09000;3,00;5,50;;b'0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5509E+02,2, 1,3652E+00,5, 1,0000E+03
8187,812;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8188,812;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8189,813;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8190,814;955,10000;3,00;5,50;;b'0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5510E+02,2, 1,3652E+00,5, 1,0000E+03
8191,814;955,11000;3,00;5,50;;b'0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
8192,816;955,11000;3,00;5,50;;b'0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
8193,816;955,11000;3,00;5,50;;b'0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5511E+02,2, 1,3652E+00,5, 1,0000E+03
