Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s
732,176;283,06;10;7;Einlass;
733,177;283,07;10;7;Einlass;
734,178;283,05;10;7;Einlass;
735,179;283,03;10;7;Einlass;
736,179;283,01;10;7;Einlass;
737,18;282,99;10;7;Einlass;
738,181;282,99;10;7;Einlass;
739,181;282,94;10;7;Einlass;
740,182;282,92;10;7;Einlass;
741,183;282,89;10;7;Einlass;
742,183;282,86;10;7;Einlass;
743,184;282,86;10;7;Einlass;
744,185;282,83;10;7;Einlass;
745,186;282,82;10;7;Einlass;
746,187;282,81;10;7;Einlass;
747,187;282,81;10;7;Einlass;
748,188;282,81;10;7;Einlass;
749,189;282,81;10;7;Einlass;
750,19;282,78;10;7;Einlass;
751,19;282,8;10;7;Einlass;
752,191;282,78;10;7;Einlass;
753,192;282,74;10;7;Einlass;
754,193;282,72;10;7;Einlass;
755,194;282,68;10;7;Einlass;
756,196;282,68;10;7;Einlass;
757,197;282,65;10;7;Einlass;
758,199;282,65;10;7;Einlass;
759,199;282,67;10;7;Einlass;
760,199;282,66;10;7;Einlass;
761,2;282,64;10;7;Einlass;
762,2;282,64;10;7;Einlass;
763,201;282,64;10;7;Einlass;
764,201;282,65;10;7;Einlass;
765,201;282,64;10;7;Einlass;
766,203;282,64;10;7;Einlass;
767,203;282,64;10;7;Einlass;
768,204;282,64;10;7;Einlass;
769,204;282,64;10;7;Einlass;
770,205;282,66;10;7;Einlass;
771,206;282,68;10;7;Einlass;
772,207;282,65;10;7;Einlass;
773,208;282,64;10;7;Einlass;
774,21;282,64;10;7;Einlass;
775,21;282,64;10;7;Einlass;161,138
776,211;282,64;10;6,5;Einlass;
777,212;282,64;10;6,5;Einlass;
778,213;282,67;10;6,5;Einlass;
779,215;276,34;10;6,5;Einlass;
780,215;257,75;10;6,5;Einlass;
781,216;241,81;10;6,5;Einlass;
782,217;229,22;10;6,5;Einlass;
783,218;218,93;10;6,5;Einlass;
784,22;210,69;10;6,5;Einlass;
785,221;204,4;10;6,5;Einlass;
786,222;199,15;10;6,5;Einlass;
787,222;194,96;10;6,5;Einlass;
788,223;191,76;10;6,5;Einlass;
789,223;188,88;10;6,5;Einlass;
790,224;187;10;6,5;Einlass;
791,224;185,45;10;6,5;Einlass;
792,225;183,9;10;6,5;Einlass;
793,225;182,54;10;6,5;Einlass;
794,226;181,42;10;6,5;Einlass;
795,226;180,48;10;6,5;Einlass;
796,227;179,7;10;6,5;Einlass;
797,228;179,07;10;6,5;Einlass;
798,229;178,57;10;6,5;Einlass;
799,23;178,13;10;6,5;Einlass;
800,231;177,8;10;6,5;Einlass;
801,231;177,52;10;6,5;Einlass;
802,232;177,29;10;6,5;Einlass;
803,234;177,17;10;6,5;Einlass;
804,235;177,03;10;6,5;Einlass;
805,236;176,91;10;6,5;Einlass;
806,237;176,82;10;6,5;Einlass;
807,239;176,75;10;6,5;Einlass;
808,239;176,65;10;6,5;Einlass;
809,24;176,6;10;6,5;Einlass;
810,242;176,53;10;6,5;Einlass;
811,242;176,49;10;6,5;Einlass;
812,242;176,47;10;6,5;Einlass;
813,243;176,43;10;6,5;Einlass;
814,245;176,39;10;6,5;Einlass;
815,246;176,37;10;6,5;Einlass;
816,247;176,34;10;6,5;Einlass;
817,248;176,34;10;6,5;Einlass;
818,249;176,33;10;6,5;Einlass;
819,251;176,31;10;6,5;Einlass;
820,252;176,3;10;6,5;Einlass;
821,252;176,29;10;6,5;Einlass;
822,252;176,25;10;6,5;Einlass;
823,253;176,25;10;6,5;Einlass;
824,253;176,25;10;6,5;Einlass;
825,254;176,25;10;6,5;Einlass;
826,255;176,21;10;6,5;Einlass;
827,255;176,21;10;6,5;Einlass;
828,256;176,2;10;6,5;Einlass;
829,258;176,21;10;6,5;Einlass;
830,258;176,21;10;6,5;Einlass;
831,259;176,21;10;6,5;Einlass;
832,26;176,2;10;6,5;Einlass;
833,261;176,18;10;6,5;Einlass;
834,261;176,17;10;6,5;Einlass;
835,262;176,16;10;6,5;Einlass;
836,263;176,17;10;6,5;Einlass;
837,264;176,16;10;6,5;Einlass;
838,264;176,16;10;6,5;Einlass;
839,264;176,16;10;6,5;Einlass;
840,266;176,16;10;6,5;Einlass;
841,267;176,17;10;6,5;Einlass;
842,268;176,16;10;6,5;Einlass;
843,269;176,16;10;6,5;Einlass;
844,27;176,13;10;6,5;Einlass;
845,271;176,12;10;6,5;Einlass;
846,271;176,13;10;6,5;Einlass;
847,273;176,11;10;6,5;Einlass;
848,273;176,09;10;6,5;Einlass;
849,274;176,08;10;6,5;Einlass;
850,276;176,12;10;6,5;Einlass;
851,277;176,13;10;6,5;Einlass;
852,278;176,09;10;6,5;Einlass;
853,279;176,09;10;6,5;Einlass;
854,28;176,08;10;6,5;Einlass;
855,281;176,08;10;6,5;Einlass;
856,282;176,08;10;6,5;Einlass;
857,283;176,06;10;6,5;Einlass;
858,284;176,04;10;6,5;Einlass;
859,285;176,03;10;6,5;Einlass;
860,286;176,04;10;6,5;Einlass;
861,286;175,96;10;6,5;Einlass;
862,287;175,88;10;6,5;Einlass;
863,288;175,83;10;6,5;Einlass;
864,289;175,82;10;6,5;Einlass;
865,29;175,82;10;6,5;Einlass;
866,29;175,82;10;6,5;Einlass;
867,292;175,85;10;6,5;Einlass;
868,293;175,86;10;6,5;Einlass;
869,294;175,9;10;6,5;Einlass;
870,294;175,94;10;6,5;Einlass;
871,295;175,95;10;6,5;Einlass;
872,296;175,96;10;6,5;Einlass;
873,297;175,89;10;6,5;Einlass;
874,298;175,85;10;6,5;Einlass;
875,3;175,82;10;6,5;Einlass;
876,301;175,82;10;6,5;Einlass;
877,302;175,82;10;6,5;Einlass;
878,303;175,82;10;6,5;Einlass;
879,303;175,83;10;6,5;Einlass;
880,305;175,82;10;6,5;Einlass;
881,306;175,82;10;6,5;Einlass;
882,308;175,82;10;6,5;Einlass;
883,309;175,82;10;6,5;Einlass;
884,309;175,82;10;6,5;Einlass;
885,311;175,79;10;6,5;Einlass;
886,311;175,81;10;6,5;Einlass;
887,312;175,82;10;6,5;Einlass;
888,313;175,82;10;6,5;Einlass;
889,314;175,82;10;6,5;Einlass;
890,315;175,83;10;6,5;Einlass;
891,316;175,82;10;6,5;Einlass;
892,317;175,82;10;6,5;Einlass;
893,318;175,79;10;6,5;Einlass;
894,319;175,78;10;6,5;Einlass;
895,321;175,78;10;6,5;Einlass;
896,322;175,78;10;6,5;Einlass;
897,322;175,78;10;6,5;Einlass;
898,324;175,78;10;6,5;Einlass;
899,325;175,78;10;6,5;Einlass;
900,326;175,78;10;6,5;Einlass;
901,327;175,79;10;6,5;Einlass;
902,327;175,78;10;6,5;Einlass;
903,328;175,79;10;6,5;Einlass;
904,329;175,78;10;6,5;Einlass;
905,33;175,78;10;6,5;Einlass;
906,331;175,78;10;6,5;Einlass;130,12
907,332;175,78;10;6;Einlass;
908,333;175,78;10;6;Einlass;
909,334;175,78;10;6;Einlass;
910,335;175,78;10;6;Einlass;
911,336;166,06;10;6;Einlass;
912,337;150,15;10;6;Einlass;
913,338;136,61;10;6;Einlass;
914,34;125,88;10;6;Einlass;
915,341;117,13;10;6;Einlass;
916,343;110,1;10;6;Einlass;
917,343;104,72;10;6;Einlass;
918,344;100,17;10;6;Einlass;
919,346;96,674;10;6;Einlass;
920,347;93,717;10;6;Einlass;
921,347;91,172;10;6;Einlass;
922,349;89,638;10;6;Einlass;
923,35;88,096;10;6;Einlass;
924,35;86,611;10;6;Einlass;
925,35;85,357;10;6;Einlass;
926,351;84,318;10;6;Einlass;
927,353;83,469;10;6;Einlass;
928,353;82,785;10;6;Einlass;
929,354;82,22;10;6;Einlass;
930,355;81,781;10;6;Einlass;
931,356;81,449;10;6;Einlass;
932,356;81,158;10;6;Einlass;
933,357;80,911;10;6;Einlass;
934,359;80,693;10;6;Einlass;
935,359;80,495;10;6;Einlass;
936,36;80,424;10;6;Einlass;
937,361;80,322;10;6;Einlass;
938,361;80,222;10;6;Einlass;
939,362;80,14;10;6;Einlass;
940,363;80,082;10;6;Einlass;
941,364;80,038;10;6;Einlass;
942,365;79,992;10;6;Einlass;
943,366;79,975;10;6;Einlass;
944,367;79,977;10;6;Einlass;
945,368;79,985;10;6;Einlass;
946,369;79,985;10;6;Einlass;
947,369;79,943;10;6;Einlass;
948,37;79,933;10;6;Einlass;
949,371;79,9;10;6;Einlass;
950,372;79,895;10;6;Einlass;
951,372;79,894;10;6;Einlass;
952,373;79,893;10;6;Einlass;
953,373;79,897;10;6;Einlass;
954,375;79,873;10;6;Einlass;
955,376;79,852;10;6;Einlass;
956,377;79,853;10;6;Einlass;
957,378;79,856;10;6;Einlass;
958,379;79,85;10;6;Einlass;
959,379;79,812;10;6;Einlass;
960,38;79,813;10;6;Einlass;
961,38;79,811;10;6;Einlass;
962,38;79,805;10;6;Einlass;
963,381;79,802;10;6;Einlass;
964,382;79,81;10;6;Einlass;
965,383;79,808;10;6;Einlass;
966,384;79,791;10;6;Einlass;
967,385;79,77;10;6;Einlass;
968,387;79,771;10;6;Einlass;
969,387;79,76;10;6;Einlass;
970,389;79,76;10;6;Einlass;
971,39;79,764;10;6;Einlass;
972,392;79,765;10;6;Einlass;
973,393;79,762;10;6;Einlass;
974,393;79,764;10;6;Einlass;
975,394;79,756;10;6;Einlass;
976,395;79,74;10;6;Einlass;
977,396;79,722;10;6;Einlass;
978,396;79,721;10;6;Einlass;
979,397;79,724;10;6;Einlass;
980,398;79,726;10;6;Einlass;
981,398;79,722;10;6;Einlass;
982,4;79,721;10;6;Einlass;
983,401;79,729;10;6;Einlass;
984,402;79,727;10;6;Einlass;
985,402;79,719;10;6;Einlass;
986,403;79,722;10;6;Einlass;
987,403;79,726;10;6;Einlass;
988,404;79,709;10;6;Einlass;
989,406;79,679;10;6;Einlass;
990,407;79,688;10;6;Einlass;
991,408;79,687;10;6;Einlass;
992,408;79,684;10;6;Einlass;
993,41;79,677;10;6;Einlass;
994,41;79,675;10;6;Einlass;
995,412;79,683;10;6;Einlass;
996,412;79,684;10;6;Einlass;
997,414;79,678;10;6;Einlass;
998,415;79,679;10;6;Einlass;
999,417;79,685;10;6;Einlass;
1000,418;79,685;10;6;Einlass;
1001,418;79,678;10;6;Einlass;
1002,419;79,676;10;6;Einlass;
1003,419;79,68;10;6;Einlass;
1004,421;79,684;10;6;Einlass;
1005,421;79,682;10;6;Einlass;
1006,422;79,679;10;6;Einlass;
1007,424;79,683;10;6;Einlass;
1008,425;79,682;10;6;Einlass;
1009,427;79,681;10;6;Einlass;
1010,428;79,678;10;6;Einlass;
1011,428;79,685;10;6;Einlass;
1012,429;79,67;10;6;Einlass;
1013,431;79,676;10;6;Einlass;
1014,431;79,683;10;6;Einlass;
1015,433;79,686;10;6;Einlass;
1016,434;79,685;10;6;Einlass;
1017,435;79,677;10;6;Einlass;
1018,437;79,678;10;6;Einlass;
1019,437;79,684;10;6;Einlass;
1020,438;79,662;10;6;Einlass;
1021,439;79,675;10;6;Einlass;
1022,44;79,678;10;6;Einlass;
1023,442;79,686;10;6;Einlass;
1024,442;79,666;10;6;Einlass;
1025,442;79,644;10;6;Einlass;
1026,443;79,674;10;6;Einlass;
1027,443;79,644;10;6;Einlass;
1028,444;79,634;10;6;Einlass;
1029,444;79,637;10;6;Einlass;
1030,444;79,643;10;6;Einlass;
1031,444;79,637;10;6;Einlass;
1032,446;79,637;10;6;Einlass;
1033,447;79,641;10;6;Einlass;
1034,449;79,641;10;6;Einlass;
1035,449;79,635;10;6;Einlass;
1036,449;79,637;10;6;Einlass;
1037,45;79,643;10;6;Einlass;
1038,45;79,639;10;6;Einlass;
1039,451;79,631;10;6;Einlass;132,119
1040,452;79,645;10;5,5;Einlass;
1041,452;79,636;10;5,5;Einlass;
1042,453;79,633;10;5,5;Einlass;
1043,454;79,641;10;5,5;Einlass;
1044,454;79,59;10;5,5;Einlass;
1045,455;73,081;10;5,5;Einlass;
1046,455;61,683;10;5,5;Einlass;
1047,456;53,685;10;5,5;Einlass;
1048,456;47,561;10;5,5;Einlass;
1049,457;42,435;10;5,5;Einlass;
1050,458;38,178;10;5,5;Einlass;
1051,459;34,881;10;5,5;Einlass;
1052,461;31,927;10;5,5;Einlass;
1053,462;29,894;10;5,5;Einlass;
1054,463;28,358;10;5,5;Einlass;
1055,464;26,822;10;5,5;Einlass;
1056,465;25,434;10;5,5;Einlass;
1057,467;24,24;10;5,5;Einlass;
1058,468;23,297;10;5,5;Einlass;
1059,469;22,501;10;5,5;Einlass;
1060,469;21,877;10;5,5;Einlass;
1061,471;21,417;10;5,5;Einlass;
1062,472;20,988;10;5,5;Einlass;
1063,473;20,64;10;5,5;Einlass;
1064,474;20,365;10;5,5;Einlass;
1065,474;20,143;10;5,5;Einlass;
1066,475;19,989;10;5,5;Einlass;
1067,476;19,837;10;5,5;Einlass;
1068,478;19,703;10;5,5;Einlass;
1069,479;19,595;10;5,5;Einlass;
1070,481;19,503;10;5,5;Einlass;
1071,484;19,423;10;5,5;Einlass;
1072,484;19,403;10;5,5;Einlass;
1073,486;19,394;10;5,5;Einlass;
1074,487;19,398;10;5,5;Einlass;
1075,488;19,4;10;5,5;Einlass;
1076,489;19,402;10;5,5;Einlass;
1077,489;19,4;10;5,5;Einlass;
1078,49;19,399;10;5,5;Einlass;
1079,49;19,397;10;5,5;Einlass;
1080,491;19,4;10;5,5;Einlass;
1081,491;19,399;10;5,5;Einlass;
1082,492;19,4;10;5,5;Einlass;
1083,492;19,373;10;5,5;Einlass;
1084,492;19,36;10;5,5;Einlass;
1085,493;19,355;10;5,5;Einlass;
1086,495;19,363;10;5,5;Einlass;
1087,496;19,354;10;5,5;Einlass;
1088,497;19,352;10;5,5;Einlass;
1089,497;19,352;10;5,5;Einlass;
1090,498;19,352;10;5,5;Einlass;
1091,499;19,35;10;5,5;Einlass;
1092,499;19,352;10;5,5;Einlass;
1093,5;19,349;10;5,5;Einlass;
1094,5;19,349;10;5,5;Einlass;
1095,501;19,347;10;5,5;Einlass;
1096,503;19,348;10;5,5;Einlass;
1097,504;19,348;10;5,5;Einlass;
1098,505;19,349;10;5,5;Einlass;
1099,505;19,348;10;5,5;Einlass;
1100,505;19,339;10;5,5;Einlass;
1101,506;19,31;10;5,5;Einlass;
1102,508;19,317;10;5,5;Einlass;
1103,508;19,315;10;5,5;Einlass;
1104,51;19,342;10;5,5;Einlass;
1105,51;19,352;10;5,5;Einlass;
1106,51;19,337;10;5,5;Einlass;
1107,51;19,308;10;5,5;Einlass;
1108,512;19,337;10;5,5;Einlass;
1109,513;19,343;10;5,5;Einlass;
1110,514;19,318;10;5,5;Einlass;
1111,516;19,319;10;5,5;Einlass;
1112,517;19,339;10;5,5;Einlass;
1113,517;19,351;10;5,5;Einlass;
1114,518;19,339;10;5,5;Einlass;
1115,519;19,338;10;5,5;Einlass;
1116,521;19,352;10;5,5;Einlass;
1117,522;19,346;10;5,5;Einlass;
1118,522;19,351;10;5,5;Einlass;
1119,523;19,353;10;5,5;Einlass;
1120,524;19,342;10;5,5;Einlass;
1121,525;19,353;10;5,5;Einlass;
1122,527;19,353;10;5,5;Einlass;
1123,528;19,326;10;5,5;Einlass;
1124,529;19,347;10;5,5;Einlass;
1125,53;19,347;10;5,5;Einlass;
1126,53;19,342;10;5,5;Einlass;
1127,531;19,345;10;5,5;Einlass;
1128,532;19,342;10;5,5;Einlass;
1129,533;19,33;10;5,5;Einlass;
1130,535;19,333;10;5,5;Einlass;
1131,536;19,315;10;5,5;Einlass;
1132,537;19,31;10;5,5;Einlass;
1133,537;19,312;10;5,5;Einlass;
1134,538;19,309;10;5,5;Einlass;
1135,538;19,306;10;5,5;Einlass;
1136,54;19,345;10;5,5;Einlass;
1137,54;19,349;10;5,5;Einlass;
1138,541;19,342;10;5,5;Einlass;
1139,542;19,311;10;5,5;Einlass;
1140,543;19,311;10;5,5;Einlass;
1141,544;19,31;10;5,5;Einlass;
1142,544;19,34;10;5,5;Einlass;
1143,544;19,309;10;5,5;Einlass;
1144,545;19,309;10;5,5;Einlass;
1145,546;19,307;10;5,5;Einlass;
1146,546;19,309;10;5,5;Einlass;
1147,548;19,341;10;5,5;Einlass;
1148,55;19,341;10;5,5;Einlass;
1149,55;19,311;10;5,5;Einlass;
1150,551;19,305;10;5,5;Einlass;
1151,551;19,307;10;5,5;Einlass;
1152,552;19,307;10;5,5;Einlass;
1153,552;19,31;10;5,5;Einlass;
1154,553;19,327;10;5,5;Einlass;
1155,553;19,308;10;5,5;Einlass;
1156,555;19,305;10;5,5;Einlass;
1157,556;19,309;10;5,5;Einlass;
1158,557;19,311;10;5,5;Einlass;
1159,558;19,305;10;5,5;Einlass;
1160,559;19,308;10;5,5;Einlass;
1161,56;19,307;10;5,5;Einlass;
1162,56;19,303;10;5,5;Einlass;
1163,56;19,309;10;5,5;Einlass;
1164,561;19,305;10;5,5;Einlass;
1165,563;19,312;10;5,5;Einlass;
1166,564;19,305;10;5,5;Einlass;
1167,565;19,305;10;5,5;Einlass;
1168,566;19,303;10;5,5;Einlass;
1169,566;19,3;10;5,5;Einlass;129,114
1170,567;19,307;10;5;Einlass;
1171,568;19,327;10;5;Einlass;
1172,569;19,305;10;5;Einlass;
1173,57;19,305;10;5;Einlass;
1174,57;19,308;10;5;Einlass;
1175,571;19,144;10;5;Einlass;
1176,572;17,685;10;5;Einlass;
1177,574;15,585;10;5;Einlass;
1178,574;13,582;10;5;Einlass;
1179,575;11,847;10;5;Einlass;
1180,576;10,411;10;5;Einlass;
1181,578;9,2075;10;5;Einlass;
1182,579;8,2315;10;5;Einlass;
1183,579;7,3855;10;5;Einlass;
1184,58;6,6958;10;5;Einlass;
1185,6;6,1547;10;5;Einlass;
1186,601;5,6284;10;5;Einlass;
1187,602;5,1709;10;5;Einlass;
1188,602;4,8331;10;5;Einlass;
1189,602;4,5469;10;5;Einlass;
1190,603;4,3014;10;5;Einlass;
1191,604;4,0772;10;5;Einlass;
1192,606;3,8562;10;5;Einlass;
1193,607;3,6824;10;5;Einlass;
1194,607;3,521;10;5;Einlass;
1195,609;3,4081;10;5;Einlass;
1196,61;3,2895;10;5;Einlass;
1197,611;3,2013;10;5;Einlass;
1198,612;3,1164;10;5;Einlass;
1199,613;3,0471;10;5;Einlass;
1200,614;2,9887;10;5;Einlass;
1201,615;2,926;10;5;Einlass;
1202,615;2,8793;10;5;Einlass;
1203,616;2,8448;10;5;Einlass;
1204,618;2,8312;10;5;Einlass;
1205,619;2,7952;10;5;Einlass;
1206,619;2,7707;10;5;Einlass;
1207,62;2,7111;10;5;Einlass;
1208,62;2,6741;10;5;Einlass;
1209,622;2,6179;10;5;Einlass;
1210,622;2,6061;10;5;Einlass;
1211,623;2,6021;10;5;Einlass;
1212,624;2,6031;10;5;Einlass;
1213,624;2,5961;10;5;Einlass;
1214,625;2,6043;10;5;Einlass;
1215,626;2,5976;10;5;Einlass;
1216,627;2,6024;10;5;Einlass;
1217,628;2,5806;10;5;Einlass;
1218,629;2,5952;10;5;Einlass;
1219,63;2,5703;10;5;Einlass;
1220,631;2,5708;10;5;Einlass;
1221,632;2,562;10;5;Einlass;
1222,633;2,5657;10;5;Einlass;
1223,634;2,5681;10;5;Einlass;
1224,634;2,5724;10;5;Einlass;
1225,635;2,5675;10;5;Einlass;
1226,636;2,5682;10;5;Einlass;
1227,637;2,5692;10;5;Einlass;
1228,637;2,5686;10;5;Einlass;
1229,638;2,5685;10;5;Einlass;
1230,639;2,5704;10;5;Einlass;
1231,64;2,5683;10;5;Einlass;
1232,641;2,5666;10;5;Einlass;
1233,642;2,5623;10;5;Einlass;
1234,643;2,5626;10;5;Einlass;
1235,643;2,561;10;5;Einlass;
1236,643;2,5601;10;5;Einlass;
1237,645;2,5608;10;5;Einlass;
1238,645;2,5581;10;5;Einlass;
1239,646;2,5565;10;5;Einlass;
1240,647;2,5559;10;5;Einlass;
1241,647;2,5595;10;5;Einlass;
1242,649;2,5629;10;5;Einlass;
1243,65;2,5646;10;5;Einlass;
1244,651;2,5638;10;5;Einlass;
1245,652;2,5655;10;5;Einlass;
1246,653;2,5645;10;5;Einlass;
1247,654;2,5704;10;5;Einlass;
1248,655;2,5687;10;5;Einlass;
1249,656;2,5703;10;5;Einlass;
1250,657;2,5711;10;5;Einlass;
1251,659;2,5727;10;5;Einlass;
1252,66;2,5721;10;5;Einlass;
1253,66;2,5689;10;5;Einlass;
1254,662;2,57;10;5;Einlass;
1255,663;2,5668;10;5;Einlass;
1256,665;2,5651;10;5;Einlass;
1257,665;2,5608;10;5;Einlass;
1258,666;2,5617;10;5;Einlass;
1259,667;2,5623;10;5;Einlass;
1260,668;2,563;10;5;Einlass;
1261,668;2,56;10;5;Einlass;
1262,669;2,5627;10;5;Einlass;
1263,67;2,5614;10;5;Einlass;
1264,672;2,5634;10;5;Einlass;
1265,672;2,5628;10;5;Einlass;
1266,672;2,565;10;5;Einlass;
1267,672;2,5645;10;5;Einlass;
1268,674;2,566;10;5;Einlass;
1269,675;2,566;10;5;Einlass;
1270,675;2,5687;10;5;Einlass;
1271,676;2,5677;10;5;Einlass;
1272,676;2,5668;10;5;Einlass;
1273,677;2,571;10;5;Einlass;
1274,677;2,5672;10;5;Einlass;
1275,678;2,568;10;5;Einlass;
1276,679;2,566;10;5;Einlass;
1277,68;2,5668;10;5;Einlass;
1278,681;2,5657;10;5;Einlass;
1279,682;2,5573;10;5;Einlass;
1280,683;2,5589;10;5;Einlass;
1281,683;2,5622;10;5;Einlass;
1282,684;2,5592;10;5;Einlass;
1283,684;2,5605;10;5;Einlass;
1284,686;2,5597;10;5;Einlass;
1285,686;2,5596;10;5;Einlass;
1286,686;2,5564;10;5;Einlass;
1287,686;2,557;10;5;Einlass;
1288,687;2,5592;10;5;Einlass;
1289,688;2,5355;10;5;Einlass;
1290,689;2,5584;10;5;Einlass;
1291,689;2,5632;10;5;Einlass;
1292,691;2,5639;10;5;Einlass;
1293,692;2,5695;10;5;Einlass;
1294,693;2,5715;10;5;Einlass;
1295,694;2,5709;10;5;Einlass;
1296,694;2,571;10;5;Einlass;
1297,695;2,567;10;5;Einlass;
1298,696;2,5339;10;5;Einlass;
1299,697;2,5646;10;5;Einlass;
1300,698;2,5609;10;5;Einlass;
1301,7;2,5572;10;5;Einlass;
1302,701;2,5577;10;5;Einlass;
1303,702;2,5612;10;5;Einlass;
1304,702;2,5588;10;5;Einlass;
1305,703;2,5623;10;5;Einlass;
1306,704;2,5608;10;5;Einlass;
1307,706;2,5614;10;5;Einlass;
1308,706;2,5635;10;5;Einlass;
1309,706;2,5609;10;5;Einlass;
1310,707;2,5552;10;5;Einlass;
1311,708;2,5678;10;5;Einlass;
1312,709;2,5403;10;5;Einlass;
1313,711;2,541;10;5;Einlass;
1314,712;2,5473;10;5;Einlass;
1315,712;2,5592;10;5;Einlass;
1316,714;2,5633;10;5;Einlass;
1317,716;2,552;10;5;Einlass;
1318,716;2,5652;10;5;Einlass;
1319,717;2,566;10;5;Einlass;
1320,717;2,5633;10;5;Einlass;
1321,718;2,5641;10;5;Einlass;
1322,72;2,562;10;5;Einlass;
1323,72;2,563;10;5;Einlass;
1324,72;2,5633;10;5;Einlass;
1325,722;2,56;10;5;Einlass;
1326,722;2,5573;10;5;Einlass;
1327,722;2,5364;10;5;Einlass;
1328,723;2,5281;10;5;Einlass;
1329,725;2,5238;10;5;Einlass;
1330,726;2,5543;10;5;Einlass;
1331,727;2,5588;10;5;Einlass;
1332,727;2,5312;10;5;Einlass;
1333,728;2,5206;10;5;Einlass;
1334,729;2,5234;10;5;Einlass;
1335,73;2,5496;10;5;Einlass;
1336,731;2,521;10;5;Einlass;
1337,731;2,5244;10;5;Einlass;
1338,732;2,5555;10;5;Einlass;
1339,733;2,5626;10;5;Einlass;
1340,734;2,5603;10;5;Einlass;
1341,734;2,5309;10;5;Einlass;
1342,735;2,5384;10;5;Einlass;
1343,736;2,5502;10;5;Einlass;
1344,736;2,5636;10;5;Einlass;
1345,737;2,5374;10;5;Einlass;
1346,738;2,5242;10;5;Einlass;
1347,74;2,5315;10;5;Einlass;
1348,74;2,5326;10;5;Einlass;
1349,741;2,5527;10;5;Einlass;
1350,741;2,5249;10;5;Einlass;
1351,742;2,5268;10;5;Einlass;
1352,742;2,5229;10;5;Einlass;
1353,743;2,5259;10;5;Einlass;
1354,744;2,5559;10;5;Einlass;
1355,746;2,5355;10;5;Einlass;
1356,746;2,5288;10;5;Einlass;
1357,749;2,5368;10;5;Einlass;
1358,749;2,5268;10;5;Einlass;
1359,751;2,5275;10;5;Einlass;
1360,752;2,5281;10;5;Einlass;
1361,753;2,5249;10;5;Einlass;
1362,754;2,5249;10;5;Einlass;
1363,755;2,5199;10;5;Einlass;
1364,755;2,5313;10;5;Einlass;
1365,756;2,5515;10;5;Einlass;
1366,757;2,5601;10;5;Einlass;
1367,758;2,5539;10;5;Einlass;
1368,758;2,5512;10;5;Einlass;
1369,759;2,5581;10;5;Einlass;
1370,76;2,5505;10;5;Einlass;
1371,762;2,5223;10;5;Einlass;
1372,763;2,5417;10;5;Einlass;
1373,764;2,5376;10;5;Einlass;
1374,766;2,5352;10;5;Einlass;
1375,766;2,5635;10;5;Einlass;
1376,767;2,5523;10;5;Einlass;
1377,768;2,5347;10;5;Einlass;
1378,768;2,5557;10;5;Einlass;
1379,768;2,5387;10;5;Einlass;
1380,77;2,5277;10;5;Einlass;
1381,77;2,5261;10;5;Einlass;
1382,77;2,5459;10;5;Einlass;
1383,772;2,5226;10;5;Einlass;
1384,773;2,523;10;5;Einlass;
1385,773;2,5192;10;5;Einlass;
1386,774;2,5192;10;5;Einlass;
1387,776;2,5224;10;5;Einlass;
1388,777;2,5183;10;5;Einlass;
1389,778;2,5231;10;5;Einlass;
1390,778;2,5187;10;5;Einlass;
1391,78;2,5264;10;5;Einlass;
1392,781;2,5261;10;5;Einlass;
1393,782;2,5196;10;5;Einlass;
1394,783;2,5176;10;5;Einlass;
1395,784;2,543;10;5;Einlass;
1396,785;2,5232;10;5;Einlass;
1397,786;2,521;10;5;Einlass;
1398,786;2,5225;10;5;Einlass;
1399,787;2,5215;10;5;Einlass;
1400,787;2,5206;10;5;Einlass;
1401,789;2,5523;10;5;Einlass;
1402,79;2,5295;10;5;Einlass;
1403,79;2,5319;10;5;Einlass;
1404,79;2,5647;10;5;Einlass;
1405,791;2,5356;10;5;Einlass;
1406,792;2,5431;10;5;Einlass;
1407,792;2,5651;10;5;Einlass;
1408,792;2,5285;10;5;Einlass;
1409,794;2,5207;10;5;Einlass;
1410,795;2,5202;10;5;Einlass;
1411,797;2,522;10;5;Einlass;
1412,798;2,5194;10;5;Einlass;
1413,798;2,5188;10;5;Einlass;
1414,799;2,5178;10;5;Einlass;
1415,799;2,5446;10;5;Einlass;
1416,8;2,5281;10;5;Einlass;
1417,8;2,5169;10;5;Einlass;
1418,8;2,5184;10;5;Einlass;
1419,802;2,5184;10;5;Einlass;
1420,803;2,5206;10;5;Einlass;
1421,804;2,5445;10;5;Einlass;
1422,804;2,5446;10;5;Einlass;
1423,806;2,5364;10;5;Einlass;
1424,807;2,5492;10;5;Einlass;
1425,808;2,5214;10;5;Einlass;
1426,808;2,5196;10;5;Einlass;
1427,809;2,5291;10;5;Einlass;
1428,811;2,5215;10;5;Einlass;
1429,811;2,5185;10;5;Einlass;
1430,811;2,5264;10;5;Einlass;
1431,813;2,5229;10;5;Einlass;
1432,813;2,5215;10;5;Einlass;
1433,814;2,523;10;5;Einlass;
1434,815;2,522;10;5;Einlass;
1435,816;2,5215;10;5;Einlass;
1436,817;2,5235;10;5;Einlass;
1437,818;2,5247;10;5;Einlass;
1438,819;2,5228;10;5;Einlass;
1439,821;2,5247;10;5;Einlass;
